LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: darrow red
Ion mass: 304.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 514.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 514.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 8.33333
Pictures taken: 4200
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
5.54555E+2	2.15149E+6	2.13699E+6	1.44970E+4
5.55048E+2	2.15031E+6	2.13668E+6	1.36340E+4
5.55542E+2	2.14947E+6	2.13656E+6	1.29090E+4
5.56035E+2	2.15119E+6	2.13801E+6	1.31770E+4
5.56529E+2	2.15378E+6	2.13949E+6	1.42960E+4
5.57022E+2	2.15695E+6	2.13987E+6	1.70880E+4
5.57516E+2	2.15868E+6	2.14022E+6	1.84600E+4
5.58009E+2	2.15760E+6	2.14014E+6	1.74610E+4
5.58502E+2	2.15789E+6	2.14038E+6	1.75170E+4
5.58996E+2	2.16075E+6	2.14119E+6	1.95640E+4
5.59489E+2	2.16348E+6	2.14140E+6	2.20720E+4
5.59982E+2	2.16225E+6	2.14046E+6	2.17960E+4
5.60476E+2	2.16303E+6	2.14085E+6	2.21770E+4
5.60969E+2	2.16891E+6	2.14449E+6	2.44220E+4
5.61462E+2	2.16787E+6	2.14276E+6	2.51130E+4
5.61955E+2	2.16941E+6	2.14195E+6	2.74670E+4
5.62448E+2	2.16975E+6	2.14218E+6	2.75730E+4
5.62941E+2	2.16449E+6	2.14228E+6	2.22130E+4
5.63434E+2	2.16507E+6	2.14178E+6	2.32890E+4
5.63927E+2	2.16876E+6	2.14196E+6	2.68040E+4
5.64420E+2	2.16217E+6	2.14313E+6	1.90380E+4
5.64913E+2	2.16020E+6	2.14440E+6	1.57970E+4
5.65406E+2	2.15343E+6	2.14233E+6	1.11030E+4
5.65898E+2	2.15769E+6	2.14264E+6	1.50540E+4
5.66391E+2	2.15408E+6	2.14206E+6	1.20220E+4
5.66884E+2	2.15817E+6	2.14211E+6	1.60600E+4
5.67376E+2	2.15343E+6	2.14221E+6	1.12250E+4
5.67869E+2	2.15415E+6	2.14279E+6	1.13550E+4
5.68362E+2	2.15264E+6	2.14239E+6	1.02520E+4
5.68854E+2	2.15164E+6	2.14280E+6	8.83300E+3
5.69347E+2	2.15235E+6	2.14250E+6	9.85300E+3
5.69839E+2	2.15296E+6	2.14300E+6	9.96600E+3
5.70332E+2	2.14988E+6	2.14243E+6	7.44900E+3
5.70824E+2	2.14756E+6	2.14152E+6	6.03700E+3
5.71316E+2	2.14946E+6	2.14207E+6	7.39500E+3
5.71809E+2	2.14898E+6	2.14219E+6	6.78600E+3
5.72301E+2	2.15145E+6	2.14247E+6	8.98400E+3
5.72793E+2	2.15331E+6	2.14242E+6	1.08920E+4
5.73285E+2	2.15118E+6	2.14154E+6	9.63500E+3
5.73778E+2	2.15078E+6	2.14171E+6	9.06800E+3
5.74270E+2	2.15082E+6	2.14175E+6	9.06500E+3
5.74762E+2	2.14897E+6	2.14096E+6	8.00900E+3
5.75254E+2	2.15173E+6	2.14151E+6	1.02140E+4
5.75746E+2	2.15202E+6	2.14198E+6	1.00410E+4
5.76238E+2	2.15281E+6	2.14125E+6	1.15640E+4
5.76729E+2	2.15463E+6	2.14273E+6	1.19010E+4
5.77221E+2	2.15060E+6	2.14141E+6	9.19300E+3
5.77713E+2	2.15502E+6	2.14212E+6	1.28950E+4
5.78205E+2	2.15298E+6	2.14096E+6	1.20200E+4
5.78697E+2	2.15262E+6	2.14131E+6	1.13170E+4
5.79188E+2	2.15324E+6	2.14167E+6	1.15740E+4
5.79680E+2	2.15704E+6	2.14042E+6	1.66210E+4
5.80172E+2	2.15738E+6	2.14215E+6	1.52270E+4
5.80663E+2	2.15894E+6	2.14113E+6	1.78030E+4
5.81155E+2	2.15874E+6	2.14131E+6	1.74330E+4
5.81646E+2	2.15760E+6	2.14029E+6	1.73160E+4
5.82137E+2	2.15647E+6	2.14176E+6	1.47120E+4
5.82629E+2	2.16109E+6	2.14061E+6	2.04780E+4
5.83120E+2	2.15860E+6	2.14166E+6	1.69330E+4
5.83611E+2	2.15833E+6	2.14078E+6	1.75480E+4
5.84103E+2	2.15494E+6	2.14124E+6	1.37010E+4
5.84594E+2	2.15394E+6	2.13992E+6	1.40260E+4
5.85085E+2	2.15611E+6	2.14018E+6	1.59370E+4
5.85576E+2	2.15852E+6	2.14194E+6	1.65820E+4
5.86067E+2	2.15545E+6	2.14005E+6	1.54050E+4
5.86558E+2	2.15306E+6	2.14032E+6	1.27400E+4
5.87049E+2	2.15785E+6	2.14002E+6	1.78310E+4
5.87540E+2	2.15407E+6	2.13986E+6	1.42060E+4
5.88031E+2	2.15535E+6	2.13999E+6	1.53570E+4
5.88522E+2	2.15353E+6	2.13925E+6	1.42870E+4
5.89012E+2	2.15341E+6	2.13898E+6	1.44380E+4
5.89503E+2	2.15001E+6	2.13967E+6	1.03420E+4
5.89994E+2	2.15213E+6	2.13982E+6	1.23110E+4
