LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 573.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 2.18333
Pictures taken: 1200
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
5.93854E+2	6.10700E+5	6.10778E+5	-7.80000E+1
5.94345E+2	6.10777E+5	6.10805E+5	-2.80000E+1
5.94836E+2	6.10667E+5	6.10869E+5	-2.02000E+2
5.95327E+2	6.10508E+5	6.10808E+5	-3.00000E+2
5.95818E+2	6.10897E+5	6.10753E+5	1.44000E+2
5.96310E+2	6.11264E+5	6.11358E+5	-9.40000E+1
5.96801E+2	6.11500E+5	6.11545E+5	-4.50000E+1
5.97292E+2	6.11393E+5	6.11354E+5	3.90000E+1
5.97783E+2	6.11478E+5	6.11521E+5	-4.30000E+1
5.98274E+2	6.11848E+5	6.11547E+5	3.01000E+2
5.98764E+2	6.11860E+5	6.11668E+5	1.92000E+2
5.99255E+2	6.12137E+5	6.12083E+5	5.40000E+1
5.99746E+2	6.12025E+5	6.11852E+5	1.73000E+2
6.00237E+2	6.12021E+5	6.11865E+5	1.56000E+2
6.00728E+2	6.12831E+5	6.11920E+5	9.11000E+2
6.01218E+2	6.12671E+5	6.12027E+5	6.44000E+2
6.01709E+2	6.12274E+5	6.12133E+5	1.41000E+2
6.02200E+2	6.12999E+5	6.12044E+5	9.55000E+2
6.02690E+2	6.12919E+5	6.12119E+5	8.00000E+2
6.03181E+2	6.13512E+5	6.11913E+5	1.59900E+3
6.03671E+2	6.12770E+5	6.12321E+5	4.49000E+2
6.04162E+2	6.12458E+5	6.12406E+5	5.20000E+1
6.04652E+2	6.12513E+5	6.12271E+5	2.42000E+2
6.05143E+2	6.12634E+5	6.12173E+5	4.61000E+2
6.05633E+2	6.13360E+5	6.12315E+5	1.04500E+3
6.06123E+2	6.13287E+5	6.12135E+5	1.15200E+3
6.06614E+2	6.12230E+5	6.12426E+5	-1.96000E+2
6.07104E+2	6.12158E+5	6.11903E+5	2.55000E+2
6.07594E+2	6.12687E+5	6.12354E+5	3.33000E+2
6.08084E+2	6.12211E+5	6.12144E+5	6.70000E+1
6.08574E+2	6.12558E+5	6.12475E+5	8.30000E+1
6.09064E+2	6.13224E+5	6.12391E+5	8.33000E+2
6.09554E+2	6.12370E+5	6.12249E+5	1.21000E+2
6.10044E+2	6.12532E+5	6.11991E+5	5.41000E+2
6.10534E+2	6.12801E+5	6.12486E+5	3.15000E+2
6.11024E+2	6.12996E+5	6.12252E+5	7.44000E+2
6.11514E+2	6.12550E+5	6.12185E+5	3.65000E+2
6.12004E+2	6.12338E+5	6.12223E+5	1.15000E+2
6.12493E+2	6.12074E+5	6.12203E+5	-1.29000E+2
6.12983E+2	6.11969E+5	6.12334E+5	-3.65000E+2
6.13473E+2	6.12123E+5	6.11876E+5	2.47000E+2
6.13962E+2	6.11917E+5	6.11987E+5	-7.00000E+1
6.14452E+2	6.11924E+5	6.11862E+5	6.20000E+1
6.14942E+2	6.12218E+5	6.12092E+5	1.26000E+2
6.15431E+2	6.12297E+5	6.11975E+5	3.22000E+2
6.15920E+2	6.12194E+5	6.11751E+5	4.43000E+2
6.16410E+2	6.12768E+5	6.12208E+5	5.60000E+2
6.16899E+2	6.12060E+5	6.12035E+5	2.50000E+1
6.17388E+2	6.12248E+5	6.12269E+5	-2.10000E+1
6.17878E+2	6.11876E+5	6.11568E+5	3.08000E+2
6.18367E+2	6.11878E+5	6.11927E+5	-4.90000E+1
6.18856E+2	6.11944E+5	6.11778E+5	1.66000E+2
6.19345E+2	6.11552E+5	6.11943E+5	-3.91000E+2
6.19834E+2	6.12280E+5	6.11817E+5	4.63000E+2
6.20323E+2	6.12160E+5	6.11748E+5	4.12000E+2
6.20812E+2	6.11918E+5	6.11593E+5	3.25000E+2
6.21301E+2	6.11606E+5	6.11838E+5	-2.32000E+2
6.21790E+2	6.12095E+5	6.11827E+5	2.68000E+2
6.22279E+2	6.11868E+5	6.11892E+5	-2.40000E+1
6.22768E+2	6.11595E+5	6.11780E+5	-1.85000E+2
6.23257E+2	6.11836E+5	6.11583E+5	2.53000E+2
6.23745E+2	6.12218E+5	6.11997E+5	2.21000E+2
6.24234E+2	6.12645E+5	6.11790E+5	8.55000E+2
6.24723E+2	6.12081E+5	6.11488E+5	5.93000E+2
6.25211E+2	6.12068E+5	6.12026E+5	4.20000E+1
6.25700E+2	6.11838E+5	6.11771E+5	6.70000E+1
6.26188E+2	6.11810E+5	6.11537E+5	2.73000E+2
6.26677E+2	6.11969E+5	6.11702E+5	2.67000E+2
6.27165E+2	6.11588E+5	6.11619E+5	-3.10000E+1
6.27653E+2	6.11918E+5	6.11543E+5	3.75000E+2
6.28142E+2	6.11496E+5	6.11446E+5	5.00000E+1
6.28630E+2	6.11848E+5	6.11729E+5	1.19000E+2
6.29118E+2	6.11398E+5	6.11375E+5	2.30000E+1
6.29606E+2	6.11715E+5	6.11644E+5	7.10000E+1
6.30094E+2	6.12003E+5	6.11008E+5	9.95000E+2
6.30582E+2	6.11627E+5	6.11430E+5	1.97000E+2
6.31070E+2	6.11538E+5	6.11270E+5	2.68000E+2
6.31558E+2	6.11427E+5	6.11100E+5	3.27000E+2
6.32046E+2	6.11759E+5	6.11575E+5	1.84000E+2
6.32534E+2	6.11497E+5	6.11423E+5	7.40000E+1
6.33022E+2	6.11479E+5	6.11377E+5	1.02000E+2
6.33510E+2	6.11341E+5	6.11005E+5	3.36000E+2
6.33997E+2	6.11176E+5	6.11665E+5	-4.89000E+2
6.34485E+2	6.11061E+5	6.11085E+5	-2.40000E+1
6.34973E+2	6.11401E+5	6.11220E+5	1.81000E+2
6.35460E+2	6.11973E+5	6.11683E+5	2.90000E+2
6.35948E+2	6.10482E+5	6.10321E+5	1.61000E+2
6.36435E+2	6.11357E+5	6.11295E+5	6.20000E+1
6.36922E+2	6.11409E+5	6.11005E+5	4.04000E+2
6.37410E+2	6.11323E+5	6.11266E+5	5.70000E+1
6.37897E+2	6.11922E+5	6.11647E+5	2.75000E+2
6.38384E+2	6.11471E+5	6.11106E+5	3.65000E+2
6.38872E+2	6.10638E+5	6.10884E+5	-2.46000E+2
6.39359E+2	6.11063E+5	6.10948E+5	1.15000E+2
6.39846E+2	6.11445E+5	6.11291E+5	1.54000E+2
6.40333E+2	6.11727E+5	6.11753E+5	-2.60000E+1
6.40820E+2	6.11450E+5	6.11291E+5	1.59000E+2
6.41307E+2	6.11460E+5	6.11737E+5	-2.77000E+2
6.41794E+2	6.11805E+5	6.11143E+5	6.62000E+2
6.42280E+2	6.12391E+5	6.11631E+5	7.60000E+2
6.42767E+2	6.11850E+5	6.11640E+5	2.10000E+2
6.43254E+2	6.11576E+5	6.11525E+5	5.10000E+1
6.43741E+2	6.11298E+5	6.11815E+5	-5.17000E+2
6.44227E+2	6.11472E+5	6.11470E+5	2.00000E+0
6.44714E+2	6.11725E+5	6.11769E+5	-4.40000E+1
6.45200E+2	6.11524E+5	6.12061E+5	-5.37000E+2
6.45687E+2	6.11654E+5	6.11552E+5	1.02000E+2
6.46173E+2	6.11830E+5	6.11987E+5	-1.57000E+2
6.46659E+2	6.11807E+5	6.11587E+5	2.20000E+2
6.47146E+2	6.18289E+5	6.18688E+5	-3.99000E+2
6.47632E+2	6.11764E+5	6.11600E+5	1.64000E+2
6.48118E+2	6.11432E+5	6.11342E+5	9.00000E+1
6.48604E+2	6.11936E+5	6.11712E+5	2.24000E+2
6.49090E+2	6.11697E+5	6.11515E+5	1.82000E+2
6.49576E+2	6.11912E+5	6.11700E+5	2.12000E+2
6.50062E+2	6.11908E+5	6.11727E+5	1.81000E+2
6.50548E+2	6.11822E+5	6.11931E+5	-1.09000E+2
6.51034E+2	6.12120E+5	6.11854E+5	2.66000E+2
6.51520E+2	6.11335E+5	6.11240E+5	9.50000E+1
6.52005E+2	6.11842E+5	6.12145E+5	-3.03000E+2
6.52491E+2	6.11628E+5	6.11847E+5	-2.19000E+2
6.52977E+2	6.11783E+5	6.11696E+5	8.70000E+1
6.53462E+2	6.11985E+5	6.11728E+5	2.57000E+2
6.53948E+2	6.11603E+5	6.11162E+5	4.41000E+2
6.54433E+2	6.12202E+5	6.11907E+5	2.95000E+2
6.54919E+2	6.12115E+5	6.11770E+5	3.45000E+2
6.55404E+2	6.11945E+5	6.11716E+5	2.29000E+2
6.55889E+2	6.11986E+5	6.11930E+5	5.60000E+1
6.56375E+2	6.11465E+5	6.11597E+5	-1.32000E+2
6.56860E+2	6.11824E+5	6.11614E+5	2.10000E+2
6.57345E+2	6.11999E+5	6.11835E+5	1.64000E+2
6.57830E+2	6.11896E+5	6.11661E+5	2.35000E+2
6.58315E+2	6.11881E+5	6.12122E+5	-2.41000E+2
6.58800E+2	6.11807E+5	6.11853E+5	-4.60000E+1
6.59285E+2	6.11921E+5	6.11771E+5	1.50000E+2
6.59770E+2	6.11974E+5	6.12126E+5	-1.52000E+2
6.60254E+2	6.11692E+5	6.11897E+5	-2.05000E+2
6.60739E+2	6.11857E+5	6.11898E+5	-4.10000E+1
6.61224E+2	6.11923E+5	6.11792E+5	1.31000E+2
6.61708E+2	6.12028E+5	6.11791E+5	2.37000E+2
6.62193E+2	6.11711E+5	6.11926E+5	-2.15000E+2
6.62677E+2	6.12322E+5	6.12446E+5	-1.24000E+2
6.63162E+2	6.11988E+5	6.12282E+5	-2.94000E+2
6.63646E+2	6.12122E+5	6.12166E+5	-4.40000E+1
6.64130E+2	6.12542E+5	6.12446E+5	9.60000E+1
6.64615E+2	6.12131E+5	6.12114E+5	1.70000E+1
6.65099E+2	6.12593E+5	6.12600E+5	-7.00000E+0
6.65583E+2	6.12608E+5	6.12656E+5	-4.80000E+1
6.66067E+2	6.12411E+5	6.12372E+5	3.90000E+1
6.66551E+2	6.12862E+5	6.12688E+5	1.74000E+2
6.67035E+2	6.12846E+5	6.12840E+5	6.00000E+0
6.67519E+2	6.12929E+5	6.12992E+5	-6.30000E+1
6.68002E+2	6.12786E+5	6.12746E+5	4.00000E+1
6.68486E+2	6.12853E+5	6.12989E+5	-1.36000E+2
6.68970E+2	6.12776E+5	6.12847E+5	-7.10000E+1
6.69453E+2	6.13181E+5	6.13214E+5	-3.30000E+1
6.69937E+2	6.13376E+5	6.13104E+5	2.72000E+2
6.70420E+2	6.13165E+5	6.13319E+5	-1.54000E+2
6.70904E+2	6.13326E+5	6.13396E+5	-7.00000E+1
6.71387E+2	6.13472E+5	6.13563E+5	-9.10000E+1
6.71871E+2	6.13761E+5	6.13652E+5	1.09000E+2
6.72354E+2	6.13721E+5	6.13521E+5	2.00000E+2
6.72837E+2	6.13625E+5	6.14771E+5	-1.14600E+3
6.73320E+2	6.13413E+5	6.13617E+5	-2.04000E+2
6.73803E+2	6.13649E+5	6.13491E+5	1.58000E+2
6.74286E+2	6.13725E+5	6.13562E+5	1.63000E+2
6.74769E+2	6.13521E+5	6.13456E+5	6.50000E+1
[AndorNewton]
[Detectors]
