LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 562.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 2.2
Pictures taken: 1200
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref
5.69246E+2	6.13006E+5	6.13030E+5	-2.40000E+1
5.69739E+2	6.12884E+5	6.12844E+5	4.00000E+1
5.70232E+2	6.13342E+5	6.13133E+5	2.09000E+2
5.70725E+2	6.12757E+5	6.12820E+5	-6.30000E+1
5.71218E+2	6.12861E+5	6.12973E+5	-1.12000E+2
5.71711E+2	6.12867E+5	6.12741E+5	1.26000E+2
5.72203E+2	6.12458E+5	6.12823E+5	-3.65000E+2
5.72696E+2	6.12833E+5	6.13058E+5	-2.25000E+2
5.73189E+2	6.12125E+5	6.12169E+5	-4.40000E+1
5.73682E+2	6.12559E+5	6.12538E+5	2.10000E+1
5.74174E+2	6.12180E+5	6.12139E+5	4.10000E+1
5.74667E+2	6.12236E+5	6.12002E+5	2.34000E+2
5.75160E+2	6.12322E+5	6.12231E+5	9.10000E+1
5.75652E+2	6.12285E+5	6.12520E+5	-2.35000E+2
5.76145E+2	6.11954E+5	6.12523E+5	-5.69000E+2
5.76637E+2	6.12449E+5	6.11884E+5	5.65000E+2
5.77130E+2	6.12275E+5	6.12169E+5	1.06000E+2
5.77622E+2	6.12345E+5	6.12173E+5	1.72000E+2
5.78115E+2	6.12851E+5	6.12847E+5	4.00000E+0
5.78607E+2	6.12560E+5	6.12581E+5	-2.10000E+1
5.79099E+2	6.12086E+5	6.12177E+5	-9.10000E+1
5.79592E+2	6.28399E+5	6.28326E+5	7.30000E+1
5.80084E+2	6.12496E+5	6.12425E+5	7.10000E+1
5.80576E+2	6.12315E+5	6.12285E+5	3.00000E+1
5.81068E+2	6.12369E+5	6.12518E+5	-1.49000E+2
5.81560E+2	6.12673E+5	6.12372E+5	3.01000E+2
5.82053E+2	6.12694E+5	6.12146E+5	5.48000E+2
5.82545E+2	6.12511E+5	6.12506E+5	5.00000E+0
5.83037E+2	6.12496E+5	6.12314E+5	1.82000E+2
5.83529E+2	6.12520E+5	6.12513E+5	7.00000E+0
5.84021E+2	6.11963E+5	6.12152E+5	-1.89000E+2
5.84513E+2	6.12169E+5	6.11857E+5	3.12000E+2
5.85005E+2	6.11616E+5	6.11870E+5	-2.54000E+2
5.85497E+2	6.11990E+5	6.11881E+5	1.09000E+2
5.85989E+2	6.11813E+5	6.12060E+5	-2.47000E+2
5.86480E+2	6.11765E+5	6.11464E+5	3.01000E+2
5.86972E+2	6.11910E+5	6.11335E+5	5.75000E+2
5.87464E+2	6.11311E+5	6.11493E+5	-1.82000E+2
5.87956E+2	6.11497E+5	6.11393E+5	1.04000E+2
5.88447E+2	6.11634E+5	6.11155E+5	4.79000E+2
5.88939E+2	6.11537E+5	6.11542E+5	-5.00000E+0
5.89431E+2	6.11289E+5	6.11131E+5	1.58000E+2
5.89922E+2	6.11336E+5	6.11142E+5	1.94000E+2
5.90414E+2	6.11132E+5	6.11155E+5	-2.30000E+1
5.90905E+2	6.11140E+5	6.10828E+5	3.12000E+2
5.91397E+2	6.10932E+5	6.11188E+5	-2.56000E+2
5.91888E+2	6.11289E+5	6.11050E+5	2.39000E+2
5.92380E+2	6.10559E+5	6.10685E+5	-1.26000E+2
5.92871E+2	6.10323E+5	6.10214E+5	1.09000E+2
5.93362E+2	6.10343E+5	6.10344E+5	-1.00000E+0
5.93854E+2	6.10255E+5	6.10505E+5	-2.50000E+2
5.94345E+2	6.10222E+5	6.10361E+5	-1.39000E+2
5.94836E+2	6.10077E+5	6.10187E+5	-1.10000E+2
5.95327E+2	6.10541E+5	6.10306E+5	2.35000E+2
5.95818E+2	6.10560E+5	6.10593E+5	-3.30000E+1
5.96310E+2	6.11183E+5	6.10815E+5	3.68000E+2
5.96801E+2	6.11387E+5	6.11233E+5	1.54000E+2
5.97292E+2	6.11178E+5	6.11295E+5	-1.17000E+2
5.97783E+2	6.11355E+5	6.11136E+5	2.19000E+2
5.98274E+2	6.11535E+5	6.11511E+5	2.40000E+1
5.98764E+2	6.11537E+5	6.11551E+5	-1.40000E+1
5.99255E+2	6.12103E+5	6.11705E+5	3.98000E+2
5.99746E+2	6.12426E+5	6.11391E+5	1.03500E+3
6.00237E+2	6.12008E+5	6.11662E+5	3.46000E+2
6.00728E+2	6.11924E+5	6.12000E+5	-7.60000E+1
6.01218E+2	6.12431E+5	6.11958E+5	4.73000E+2
6.01709E+2	6.12337E+5	6.11926E+5	4.11000E+2
6.02200E+2	6.12316E+5	6.11909E+5	4.07000E+2
6.02690E+2	6.12468E+5	6.11804E+5	6.64000E+2
6.03181E+2	6.12528E+5	6.11681E+5	8.47000E+2
6.03671E+2	6.12692E+5	6.11913E+5	7.79000E+2
6.04162E+2	6.14322E+5	6.12009E+5	2.31300E+3
6.04652E+2	6.13140E+5	6.11928E+5	1.21200E+3
6.05143E+2	6.12743E+5	6.11850E+5	8.93000E+2
6.05633E+2	6.13320E+5	6.12165E+5	1.15500E+3
6.06123E+2	6.12467E+5	6.12134E+5	3.33000E+2
6.06614E+2	6.12286E+5	6.11639E+5	6.47000E+2
6.07104E+2	6.12249E+5	6.11735E+5	5.14000E+2
6.07594E+2	6.12969E+5	6.12027E+5	9.42000E+2
6.08084E+2	6.12794E+5	6.11865E+5	9.29000E+2
6.08574E+2	6.13050E+5	6.11858E+5	1.19200E+3
6.09064E+2	6.12539E+5	6.12076E+5	4.63000E+2
6.09554E+2	6.12424E+5	6.12082E+5	3.42000E+2
6.10044E+2	6.13430E+5	6.11989E+5	1.44100E+3
6.10534E+2	6.12309E+5	6.11968E+5	3.41000E+2
6.11024E+2	6.12069E+5	6.12033E+5	3.60000E+1
6.11514E+2	6.12116E+5	6.11840E+5	2.76000E+2
6.12004E+2	6.12177E+5	6.11836E+5	3.41000E+2
6.12493E+2	6.12539E+5	6.11935E+5	6.04000E+2
6.12983E+2	6.12087E+5	6.11781E+5	3.06000E+2
6.13473E+2	6.11837E+5	6.11604E+5	2.33000E+2
6.13962E+2	6.12207E+5	6.11725E+5	4.82000E+2
6.14452E+2	6.12417E+5	6.11395E+5	1.02200E+3
6.14942E+2	6.12491E+5	6.11900E+5	5.91000E+2
6.15431E+2	6.12202E+5	6.11868E+5	3.34000E+2
6.15920E+2	6.11928E+5	6.11567E+5	3.61000E+2
6.16410E+2	6.12153E+5	6.11786E+5	3.67000E+2
6.16899E+2	6.11504E+5	6.11450E+5	5.40000E+1
6.17388E+2	6.12170E+5	6.11952E+5	2.18000E+2
6.17878E+2	6.11827E+5	6.11374E+5	4.53000E+2
6.18367E+2	6.11835E+5	6.11460E+5	3.75000E+2
6.18856E+2	6.11556E+5	6.11758E+5	-2.02000E+2
6.19345E+2	6.11768E+5	6.11409E+5	3.59000E+2
6.19834E+2	6.12089E+5	6.11566E+5	5.23000E+2
6.20323E+2	6.11644E+5	6.11783E+5	-1.39000E+2
6.20812E+2	6.11255E+5	6.11901E+5	-6.46000E+2
6.21301E+2	6.11745E+5	6.11499E+5	2.46000E+2
6.21790E+2	6.11705E+5	6.11513E+5	1.92000E+2
6.22279E+2	6.11696E+5	6.11496E+5	2.00000E+2
6.22768E+2	6.11457E+5	6.11289E+5	1.68000E+2
6.23257E+2	6.12006E+5	6.11496E+5	5.10000E+2
6.23745E+2	6.11539E+5	6.11650E+5	-1.11000E+2
6.24234E+2	6.11381E+5	6.11340E+5	4.10000E+1
6.24723E+2	6.11750E+5	6.11593E+5	1.57000E+2
6.25211E+2	6.12565E+5	6.11891E+5	6.74000E+2
6.25700E+2	6.11622E+5	6.11162E+5	4.60000E+2
6.26188E+2	6.11116E+5	6.11215E+5	-9.90000E+1
6.26677E+2	6.11490E+5	6.11345E+5	1.45000E+2
6.27165E+2	6.12042E+5	6.11566E+5	4.76000E+2
6.27653E+2	6.11547E+5	6.11123E+5	4.24000E+2
6.28142E+2	6.11327E+5	6.11223E+5	1.04000E+2
6.28630E+2	6.11336E+5	6.10725E+5	6.11000E+2
6.29118E+2	6.11482E+5	6.11396E+5	8.60000E+1
6.29606E+2	6.11385E+5	6.11505E+5	-1.20000E+2
6.30094E+2	6.11083E+5	6.10911E+5	1.72000E+2
6.30582E+2	6.11582E+5	6.11009E+5	5.73000E+2
6.31070E+2	6.11344E+5	6.11271E+5	7.30000E+1
6.31558E+2	6.10894E+5	6.11159E+5	-2.65000E+2
6.32046E+2	6.11218E+5	6.11086E+5	1.32000E+2
6.32534E+2	6.11292E+5	6.11240E+5	5.20000E+1
6.33022E+2	6.11092E+5	6.10800E+5	2.92000E+2
6.33510E+2	6.10965E+5	6.10649E+5	3.16000E+2
6.33997E+2	6.11260E+5	6.11194E+5	6.60000E+1
6.34485E+2	6.11113E+5	6.11047E+5	6.60000E+1
6.34973E+2	6.10954E+5	6.10801E+5	1.53000E+2
6.35460E+2	6.11653E+5	6.11061E+5	5.92000E+2
6.35948E+2	6.10503E+5	6.09980E+5	5.23000E+2
6.36435E+2	6.11079E+5	6.10880E+5	1.99000E+2
6.36922E+2	6.11161E+5	6.10987E+5	1.74000E+2
6.37410E+2	6.10810E+5	6.10882E+5	-7.20000E+1
6.37897E+2	6.11270E+5	6.11274E+5	-4.00000E+0
6.38384E+2	6.11100E+5	6.10816E+5	2.84000E+2
6.38872E+2	6.10901E+5	6.10547E+5	3.54000E+2
6.39359E+2	6.11083E+5	6.10766E+5	3.17000E+2
6.39846E+2	6.11512E+5	6.10752E+5	7.60000E+2
6.40333E+2	6.11453E+5	6.11171E+5	2.82000E+2
6.40820E+2	6.11293E+5	6.11135E+5	1.58000E+2
6.41307E+2	6.11346E+5	6.11864E+5	-5.18000E+2
6.41794E+2	6.11190E+5	6.11286E+5	-9.60000E+1
6.42280E+2	6.11635E+5	6.11614E+5	2.10000E+1
6.42767E+2	6.11469E+5	6.11061E+5	4.08000E+2
6.43254E+2	6.11339E+5	6.11167E+5	1.72000E+2
6.43741E+2	6.11110E+5	6.10906E+5	2.04000E+2
6.44227E+2	6.11246E+5	6.11214E+5	3.20000E+1
6.44714E+2	6.11695E+5	6.11555E+5	1.40000E+2
6.45200E+2	6.11423E+5	6.11545E+5	-1.22000E+2
6.45687E+2	6.11802E+5	6.11255E+5	5.47000E+2
6.46173E+2	6.11925E+5	6.11920E+5	5.00000E+0
6.46659E+2	6.11313E+5	6.11275E+5	3.80000E+1
6.47146E+2	6.11535E+5	6.11069E+5	4.66000E+2
6.47632E+2	6.11563E+5	6.11635E+5	-7.20000E+1
6.48118E+2	6.11046E+5	6.11187E+5	-1.41000E+2
6.48604E+2	6.11658E+5	6.11365E+5	2.93000E+2
6.49090E+2	6.11514E+5	6.11108E+5	4.06000E+2
6.49576E+2	6.11528E+5	6.11497E+5	3.10000E+1
6.50062E+2	6.11470E+5	6.11770E+5	-3.00000E+2
6.50548E+2	6.11569E+5	6.11422E+5	1.47000E+2
6.51034E+2	6.11259E+5	6.11656E+5	-3.97000E+2
6.51520E+2	6.11428E+5	6.10953E+5	4.75000E+2
6.52005E+2	6.12051E+5	6.11409E+5	6.42000E+2
6.52491E+2	6.11748E+5	6.11370E+5	3.78000E+2
6.52977E+2	6.11592E+5	6.11271E+5	3.21000E+2
6.53462E+2	6.11891E+5	6.11372E+5	5.19000E+2
6.53948E+2	6.10967E+5	6.10911E+5	5.60000E+1
6.54433E+2	6.12018E+5	6.11487E+5	5.31000E+2
6.54919E+2	6.11551E+5	6.11738E+5	-1.87000E+2
6.55404E+2	6.11979E+5	6.11797E+5	1.82000E+2
6.55889E+2	6.11683E+5	6.11614E+5	6.90000E+1
6.56375E+2	6.11122E+5	6.11395E+5	-2.73000E+2
6.56860E+2	6.11411E+5	6.11379E+5	3.20000E+1
6.57345E+2	6.12507E+5	6.11069E+5	1.43800E+3
6.57830E+2	6.11447E+5	6.11606E+5	-1.59000E+2
6.58315E+2	6.11409E+5	6.11620E+5	-2.11000E+2
6.58800E+2	6.11632E+5	6.11582E+5	5.00000E+1
6.59285E+2	6.11797E+5	6.11754E+5	4.30000E+1
6.59770E+2	6.11697E+5	6.11810E+5	-1.13000E+2
6.60254E+2	6.11533E+5	6.11518E+5	1.50000E+1
6.60739E+2	6.11559E+5	6.11843E+5	-2.84000E+2
6.61224E+2	6.11209E+5	6.11321E+5	-1.12000E+2
6.61708E+2	6.11487E+5	6.11799E+5	-3.12000E+2
6.62193E+2	6.11626E+5	6.11739E+5	-1.13000E+2
6.62677E+2	6.12193E+5	6.11717E+5	4.76000E+2
6.63162E+2	6.11893E+5	6.11965E+5	-7.20000E+1
6.63646E+2	6.12005E+5	6.11966E+5	3.90000E+1
6.64130E+2	6.12345E+5	6.12314E+5	3.10000E+1
6.64615E+2	6.11876E+5	6.11949E+5	-7.30000E+1
6.65099E+2	6.12113E+5	6.12242E+5	-1.29000E+2
6.65583E+2	6.12500E+5	6.12176E+5	3.24000E+2
6.66067E+2	6.12046E+5	6.12584E+5	-5.38000E+2
6.66551E+2	6.12452E+5	6.12014E+5	4.38000E+2
6.67035E+2	6.12450E+5	6.12172E+5	2.78000E+2
6.67519E+2	6.12856E+5	6.12998E+5	-1.42000E+2
6.68002E+2	6.12691E+5	6.12798E+5	-1.07000E+2
6.68486E+2	6.12898E+5	6.12848E+5	5.00000E+1
6.68970E+2	6.12684E+5	6.12645E+5	3.90000E+1
6.69453E+2	6.12849E+5	6.12983E+5	-1.34000E+2
6.69937E+2	6.13030E+5	6.12591E+5	4.39000E+2
6.70420E+2	6.12974E+5	6.12926E+5	4.80000E+1
6.70904E+2	6.13124E+5	6.13169E+5	-4.50000E+1
6.71387E+2	6.13113E+5	6.12978E+5	1.35000E+2
6.71871E+2	6.13274E+5	6.13473E+5	-1.99000E+2
6.72354E+2	6.13425E+5	6.13581E+5	-1.56000E+2
6.72837E+2	6.13094E+5	6.13028E+5	6.60000E+1
6.73320E+2	6.13125E+5	6.13077E+5	4.80000E+1
6.73803E+2	6.13102E+5	6.13261E+5	-1.59000E+2
6.74286E+2	6.13284E+5	6.13261E+5	2.30000E+1
6.74769E+2	6.13402E+5	6.13142E+5	2.60000E+2
[AndorNewton]
[Detectors]
