LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 584.5 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 2.2
Pictures taken: 1200
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
5.50000E+2	6.22416E+5	6.22030E+5	3.86000E+2
5.50494E+2	6.17396E+5	6.17512E+5	-1.16000E+2
5.50988E+2	6.16173E+5	6.16374E+5	-2.01000E+2
5.51482E+2	6.15559E+5	6.15585E+5	-2.60000E+1
5.51976E+2	6.16454E+5	6.16783E+5	-3.29000E+2
5.52470E+2	6.16010E+5	6.16347E+5	-3.37000E+2
5.52963E+2	6.15531E+5	6.15628E+5	-9.70000E+1
5.53457E+2	6.15176E+5	6.14840E+5	3.36000E+2
5.53951E+2	6.14733E+5	6.14562E+5	1.71000E+2
5.54445E+2	6.14841E+5	6.15157E+5	-3.16000E+2
5.54939E+2	6.14472E+5	6.14115E+5	3.57000E+2
5.55433E+2	6.14104E+5	6.14435E+5	-3.31000E+2
5.55926E+2	6.14035E+5	6.14051E+5	-1.60000E+1
5.56420E+2	6.14092E+5	6.13761E+5	3.31000E+2
5.56914E+2	6.14524E+5	6.13993E+5	5.31000E+2
5.57407E+2	6.14937E+5	6.14936E+5	1.00000E+0
5.57901E+2	6.15007E+5	6.14738E+5	2.69000E+2
5.58394E+2	6.14812E+5	6.14768E+5	4.40000E+1
5.58888E+2	6.14543E+5	6.14547E+5	-4.00000E+0
5.59381E+2	6.14640E+5	6.14349E+5	2.91000E+2
5.59875E+2	6.13694E+5	6.13928E+5	-2.34000E+2
5.60368E+2	6.13535E+5	6.13404E+5	1.31000E+2
5.60862E+2	6.13133E+5	6.13019E+5	1.14000E+2
5.61355E+2	6.12910E+5	6.12931E+5	-2.10000E+1
5.61849E+2	6.12865E+5	6.12685E+5	1.80000E+2
5.62342E+2	6.12414E+5	6.12717E+5	-3.03000E+2
5.62835E+2	6.12376E+5	6.12603E+5	-2.27000E+2
5.63329E+2	6.12211E+5	6.12170E+5	4.10000E+1
5.63822E+2	6.12447E+5	6.12486E+5	-3.90000E+1
5.64315E+2	6.12331E+5	6.12511E+5	-1.80000E+2
5.64809E+2	6.12596E+5	6.12186E+5	4.10000E+2
5.65302E+2	6.12605E+5	6.12328E+5	2.77000E+2
5.65795E+2	6.12309E+5	6.12333E+5	-2.40000E+1
5.66288E+2	6.12576E+5	6.12679E+5	-1.03000E+2
5.66781E+2	6.12841E+5	6.12743E+5	9.80000E+1
5.67274E+2	6.12862E+5	6.12661E+5	2.01000E+2
5.67767E+2	6.13031E+5	6.12718E+5	3.13000E+2
5.68260E+2	6.12635E+5	6.12608E+5	2.70000E+1
5.68753E+2	6.13036E+5	6.12948E+5	8.80000E+1
