LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 560.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 2.21667
Pictures taken: 1200
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
5.50000E+2	6.22427E+5	6.22339E+5	8.80000E+1
5.50494E+2	6.17859E+5	6.17848E+5	1.10000E+1
5.50988E+2	6.16646E+5	6.16404E+5	2.42000E+2
5.51482E+2	6.15801E+5	6.15775E+5	2.60000E+1
5.51976E+2	6.16676E+5	6.16789E+5	-1.13000E+2
5.52470E+2	6.16359E+5	6.16462E+5	-1.03000E+2
5.52963E+2	6.15881E+5	6.15647E+5	2.34000E+2
5.53457E+2	6.14932E+5	6.15039E+5	-1.07000E+2
5.53951E+2	6.14916E+5	6.14949E+5	-3.30000E+1
5.54445E+2	6.15115E+5	6.14884E+5	2.31000E+2
5.54939E+2	6.14587E+5	6.14526E+5	6.10000E+1
5.55433E+2	6.14465E+5	6.14897E+5	-4.32000E+2
5.55926E+2	6.14193E+5	6.14073E+5	1.20000E+2
5.56420E+2	6.14208E+5	6.13769E+5	4.39000E+2
5.56914E+2	6.14495E+5	6.14664E+5	-1.69000E+2
5.57407E+2	6.15065E+5	6.15018E+5	4.70000E+1
5.57901E+2	6.15118E+5	6.14898E+5	2.20000E+2
5.58394E+2	6.15305E+5	6.15241E+5	6.40000E+1
5.58888E+2	6.14675E+5	6.14620E+5	5.50000E+1
5.59381E+2	6.14559E+5	6.14415E+5	1.44000E+2
5.59875E+2	6.14030E+5	6.13911E+5	1.19000E+2
5.60368E+2	6.14055E+5	6.13958E+5	9.70000E+1
5.60862E+2	6.13196E+5	6.13379E+5	-1.83000E+2
5.61355E+2	6.12866E+5	6.13013E+5	-1.47000E+2
5.61849E+2	6.13183E+5	6.12939E+5	2.44000E+2
5.62342E+2	6.12861E+5	6.12946E+5	-8.50000E+1
5.62835E+2	6.12491E+5	6.12620E+5	-1.29000E+2
5.63329E+2	6.12449E+5	6.12290E+5	1.59000E+2
5.63822E+2	6.12702E+5	6.12526E+5	1.76000E+2
5.64315E+2	6.12784E+5	6.12712E+5	7.20000E+1
5.64809E+2	6.12355E+5	6.12246E+5	1.09000E+2
5.65302E+2	6.12496E+5	6.12803E+5	-3.07000E+2
5.65795E+2	6.12797E+5	6.12628E+5	1.69000E+2
5.66288E+2	6.12850E+5	6.12734E+5	1.16000E+2
5.66781E+2	6.12799E+5	6.12742E+5	5.70000E+1
5.67274E+2	6.12775E+5	6.12743E+5	3.20000E+1
5.67767E+2	6.12942E+5	6.13162E+5	-2.20000E+2
5.68260E+2	6.12583E+5	6.12985E+5	-4.02000E+2
5.68753E+2	6.13007E+5	6.13003E+5	4.00000E+0
