LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 570.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 2.18333
Pictures taken: 1200
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
5.50000E+2	6.22198E+5	6.22274E+5	-7.60000E+1
5.50494E+2	6.17751E+5	6.17826E+5	-7.50000E+1
5.50988E+2	6.16332E+5	6.16374E+5	-4.20000E+1
5.51482E+2	6.15529E+5	6.15504E+5	2.50000E+1
5.51976E+2	6.16898E+5	6.16887E+5	1.10000E+1
5.52470E+2	6.16343E+5	6.16252E+5	9.10000E+1
5.52963E+2	6.15806E+5	6.15707E+5	9.90000E+1
5.53457E+2	6.14941E+5	6.15229E+5	-2.88000E+2
5.53951E+2	6.15109E+5	6.15147E+5	-3.80000E+1
5.54445E+2	6.15090E+5	6.15014E+5	7.60000E+1
5.54939E+2	6.14559E+5	6.14682E+5	-1.23000E+2
5.55433E+2	6.14432E+5	6.14474E+5	-4.20000E+1
5.55926E+2	6.14131E+5	6.13959E+5	1.72000E+2
5.56420E+2	6.14463E+5	6.14086E+5	3.77000E+2
5.56914E+2	6.14709E+5	6.14634E+5	7.50000E+1
5.57407E+2	6.15125E+5	6.14941E+5	1.84000E+2
5.57901E+2	6.15492E+5	6.15109E+5	3.83000E+2
5.58394E+2	6.15086E+5	6.15047E+5	3.90000E+1
5.58888E+2	6.14566E+5	6.14792E+5	-2.26000E+2
5.59381E+2	6.14372E+5	6.14758E+5	-3.86000E+2
5.59875E+2	6.13951E+5	6.13896E+5	5.50000E+1
5.60368E+2	6.13813E+5	6.13839E+5	-2.60000E+1
5.60862E+2	6.13105E+5	6.13342E+5	-2.37000E+2
5.61355E+2	6.13310E+5	6.13177E+5	1.33000E+2
5.61849E+2	6.12753E+5	6.12998E+5	-2.45000E+2
5.62342E+2	6.12685E+5	6.12684E+5	1.00000E+0
5.62835E+2	6.12508E+5	6.12765E+5	-2.57000E+2
5.63329E+2	6.12204E+5	6.12409E+5	-2.05000E+2
5.63822E+2	6.12378E+5	6.12529E+5	-1.51000E+2
5.64315E+2	6.12259E+5	6.12677E+5	-4.18000E+2
5.64809E+2	6.12623E+5	6.12367E+5	2.56000E+2
5.65302E+2	6.12780E+5	6.12572E+5	2.08000E+2
5.65795E+2	6.12372E+5	6.12462E+5	-9.00000E+1
5.66288E+2	6.12501E+5	6.12459E+5	4.20000E+1
5.66781E+2	6.12520E+5	6.12988E+5	-4.68000E+2
5.67274E+2	6.12747E+5	6.12604E+5	1.43000E+2
5.67767E+2	6.13227E+5	6.13161E+5	6.60000E+1
5.68260E+2	6.12529E+5	6.12787E+5	-2.58000E+2
5.68753E+2	6.13194E+5	6.12906E+5	2.88000E+2
