LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 577.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 2.2
Pictures taken: 1200
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
5.50000E+2	6.22517E+5	6.22461E+5	5.60000E+1
5.50494E+2	6.18041E+5	6.17825E+5	2.16000E+2
5.50988E+2	6.16598E+5	6.16595E+5	3.00000E+0
5.51482E+2	6.15707E+5	6.15647E+5	6.00000E+1
5.51976E+2	6.16648E+5	6.16926E+5	-2.78000E+2
5.52470E+2	6.16169E+5	6.16196E+5	-2.70000E+1
5.52963E+2	6.15886E+5	6.15876E+5	1.00000E+1
5.53457E+2	6.15306E+5	6.15178E+5	1.28000E+2
5.53951E+2	6.15155E+5	6.15045E+5	1.10000E+2
5.54445E+2	6.15226E+5	6.15315E+5	-8.90000E+1
5.54939E+2	6.14594E+5	6.14489E+5	1.05000E+2
5.55433E+2	6.14791E+5	6.14744E+5	4.70000E+1
5.55926E+2	6.14247E+5	6.14116E+5	1.31000E+2
5.56420E+2	6.14515E+5	6.14441E+5	7.40000E+1
5.56914E+2	6.14748E+5	6.14860E+5	-1.12000E+2
5.57407E+2	6.15205E+5	6.15413E+5	-2.08000E+2
5.57901E+2	6.15235E+5	6.15238E+5	-3.00000E+0
5.58394E+2	6.15086E+5	6.15451E+5	-3.65000E+2
5.58888E+2	6.14782E+5	6.14879E+5	-9.70000E+1
5.59381E+2	6.14609E+5	6.14555E+5	5.40000E+1
5.59875E+2	6.13883E+5	6.14087E+5	-2.04000E+2
5.60368E+2	6.13848E+5	6.13882E+5	-3.40000E+1
5.60862E+2	6.13425E+5	6.13524E+5	-9.90000E+1
5.61355E+2	6.13132E+5	6.13195E+5	-6.30000E+1
5.61849E+2	6.13239E+5	6.13124E+5	1.15000E+2
5.62342E+2	6.12747E+5	6.12631E+5	1.16000E+2
5.62835E+2	6.12863E+5	6.12842E+5	2.10000E+1
5.63329E+2	6.12426E+5	6.12339E+5	8.70000E+1
5.63822E+2	6.12594E+5	6.12483E+5	1.11000E+2
5.64315E+2	6.12564E+5	6.12566E+5	-2.00000E+0
5.64809E+2	6.12672E+5	6.12728E+5	-5.60000E+1
5.65302E+2	6.12627E+5	6.12910E+5	-2.83000E+2
5.65795E+2	6.12757E+5	6.12712E+5	4.50000E+1
5.66288E+2	6.12773E+5	6.12972E+5	-1.99000E+2
5.66781E+2	6.12971E+5	6.12953E+5	1.80000E+1
5.67274E+2	6.12958E+5	6.12731E+5	2.27000E+2
5.67767E+2	6.13425E+5	6.13103E+5	3.22000E+2
5.68260E+2	6.13110E+5	6.12832E+5	2.78000E+2
5.68753E+2	6.13240E+5	6.13384E+5	-1.44000E+2
