LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 566.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 2.2
Pictures taken: 1200
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
5.50000E+2	6.22295E+5	6.22295E+5	0.00000E+0
5.50494E+2	6.17636E+5	6.17604E+5	3.20000E+1
5.50988E+2	6.16148E+5	6.16277E+5	-1.29000E+2
5.51482E+2	6.15238E+5	6.15614E+5	-3.76000E+2
5.51976E+2	6.16479E+5	6.16172E+5	3.07000E+2
5.52470E+2	6.15941E+5	6.16080E+5	-1.39000E+2
5.52963E+2	6.15438E+5	6.15676E+5	-2.38000E+2
5.53457E+2	6.14678E+5	6.14848E+5	-1.70000E+2
5.53951E+2	6.14522E+5	6.14597E+5	-7.50000E+1
5.54445E+2	6.14924E+5	6.15036E+5	-1.12000E+2
5.54939E+2	6.14312E+5	6.14285E+5	2.70000E+1
5.55433E+2	6.14159E+5	6.14195E+5	-3.60000E+1
5.55926E+2	6.13812E+5	6.13812E+5	0.00000E+0
5.56420E+2	6.14016E+5	6.13605E+5	4.11000E+2
5.56914E+2	6.14401E+5	6.14432E+5	-3.10000E+1
5.57407E+2	6.14879E+5	6.14747E+5	1.32000E+2
5.57901E+2	6.14947E+5	6.14893E+5	5.40000E+1
5.58394E+2	6.14891E+5	6.14970E+5	-7.90000E+1
5.58888E+2	6.14226E+5	6.14685E+5	-4.59000E+2
5.59381E+2	6.14256E+5	6.14241E+5	1.50000E+1
5.59875E+2	6.13665E+5	6.13834E+5	-1.69000E+2
5.60368E+2	6.13554E+5	6.13481E+5	7.30000E+1
5.60862E+2	6.13000E+5	6.13012E+5	-1.20000E+1
5.61355E+2	6.12771E+5	6.12982E+5	-2.11000E+2
5.61849E+2	6.12767E+5	6.12675E+5	9.20000E+1
5.62342E+2	6.12410E+5	6.12115E+5	2.95000E+2
5.62835E+2	6.12405E+5	6.12469E+5	-6.40000E+1
5.63329E+2	6.12226E+5	6.12216E+5	1.00000E+1
5.63822E+2	6.12140E+5	6.12293E+5	-1.53000E+2
5.64315E+2	6.12191E+5	6.12382E+5	-1.91000E+2
5.64809E+2	6.12073E+5	6.11935E+5	1.38000E+2
5.65302E+2	6.12528E+5	6.12315E+5	2.13000E+2
5.65795E+2	6.12086E+5	6.12343E+5	-2.57000E+2
5.66288E+2	6.12771E+5	6.12374E+5	3.97000E+2
5.66781E+2	6.12438E+5	6.12541E+5	-1.03000E+2
5.67274E+2	6.12508E+5	6.12456E+5	5.20000E+1
5.67767E+2	6.12733E+5	6.12606E+5	1.27000E+2
5.68260E+2	6.12428E+5	6.12464E+5	-3.60000E+1
5.68753E+2	6.12929E+5	6.12709E+5	2.20000E+2
