LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 567.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 2.18333
Pictures taken: 1200
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref
5.69246E+2	6.13480E+5	6.13200E+5	2.80000E+2
5.69739E+2	6.13320E+5	6.13146E+5	1.74000E+2
5.70232E+2	6.13224E+5	6.13343E+5	-1.19000E+2
5.70725E+2	6.12974E+5	6.12909E+5	6.50000E+1
5.71218E+2	6.12951E+5	6.12951E+5	0.00000E+0
5.71711E+2	6.12782E+5	6.12771E+5	1.10000E+1
5.72203E+2	6.12966E+5	6.12750E+5	2.16000E+2
5.72696E+2	6.12835E+5	6.12746E+5	8.90000E+1
5.73189E+2	6.12552E+5	6.12599E+5	-4.70000E+1
5.73682E+2	6.12307E+5	6.12587E+5	-2.80000E+2
5.74174E+2	6.12439E+5	6.12382E+5	5.70000E+1
5.74667E+2	6.12315E+5	6.12254E+5	6.10000E+1
5.75160E+2	6.12429E+5	6.12453E+5	-2.40000E+1
5.75652E+2	6.12426E+5	6.12610E+5	-1.84000E+2
5.76145E+2	6.12570E+5	6.12575E+5	-5.00000E+0
5.76637E+2	6.12495E+5	6.12485E+5	1.00000E+1
5.77130E+2	6.12755E+5	6.12425E+5	3.30000E+2
5.77622E+2	6.12404E+5	6.12549E+5	-1.45000E+2
5.78115E+2	6.13095E+5	6.13166E+5	-7.10000E+1
5.78607E+2	6.12676E+5	6.12596E+5	8.00000E+1
5.79099E+2	6.12329E+5	6.12412E+5	-8.30000E+1
5.79592E+2	6.28379E+5	6.28594E+5	-2.15000E+2
5.80084E+2	6.12651E+5	6.12933E+5	-2.82000E+2
5.80576E+2	6.12227E+5	6.12536E+5	-3.09000E+2
5.81068E+2	6.12266E+5	6.12831E+5	-5.65000E+2
5.81560E+2	6.12773E+5	6.12959E+5	-1.86000E+2
5.82053E+2	6.12373E+5	6.12386E+5	-1.30000E+1
5.82545E+2	6.12315E+5	6.12462E+5	-1.47000E+2
5.83037E+2	6.12874E+5	6.12554E+5	3.20000E+2
5.83529E+2	6.12596E+5	6.12709E+5	-1.13000E+2
5.84021E+2	6.12051E+5	6.12214E+5	-1.63000E+2
5.84513E+2	6.12359E+5	6.12046E+5	3.13000E+2
5.85005E+2	6.12033E+5	6.12001E+5	3.20000E+1
5.85497E+2	6.11815E+5	6.12154E+5	-3.39000E+2
5.85989E+2	6.12260E+5	6.12059E+5	2.01000E+2
5.86480E+2	6.11624E+5	6.12071E+5	-4.47000E+2
5.86972E+2	6.11627E+5	6.11931E+5	-3.04000E+2
5.87464E+2	6.12152E+5	6.11811E+5	3.41000E+2
5.87956E+2	6.12007E+5	6.11471E+5	5.36000E+2
5.88447E+2	6.11759E+5	6.11730E+5	2.90000E+1
5.88939E+2	6.11710E+5	6.11720E+5	-1.00000E+1
5.89431E+2	6.11554E+5	6.11598E+5	-4.40000E+1
5.89922E+2	6.11505E+5	6.11687E+5	-1.82000E+2
5.90414E+2	6.11396E+5	6.11265E+5	1.31000E+2
5.90905E+2	6.11239E+5	6.11285E+5	-4.60000E+1
5.91397E+2	6.11258E+5	6.11266E+5	-8.00000E+0
5.91888E+2	6.11608E+5	6.11047E+5	5.61000E+2
5.92380E+2	6.10924E+5	6.11127E+5	-2.03000E+2
5.92871E+2	6.10772E+5	6.10527E+5	2.45000E+2
5.93362E+2	6.10440E+5	6.10575E+5	-1.35000E+2
5.93854E+2	6.10554E+5	6.10314E+5	2.40000E+2
5.94345E+2	6.10630E+5	6.10597E+5	3.30000E+1
5.94836E+2	6.10746E+5	6.10428E+5	3.18000E+2
5.95327E+2	6.10159E+5	6.10382E+5	-2.23000E+2
5.95818E+2	6.10904E+5	6.12244E+5	-1.34000E+3
5.96310E+2	6.11279E+5	6.11169E+5	1.10000E+2
5.96801E+2	6.11505E+5	6.11372E+5	1.33000E+2
5.97292E+2	6.12044E+5	6.11376E+5	6.68000E+2
5.97783E+2	6.11404E+5	6.11525E+5	-1.21000E+2
5.98274E+2	6.11507E+5	6.11612E+5	-1.05000E+2
5.98764E+2	6.11775E+5	6.11474E+5	3.01000E+2
5.99255E+2	6.12135E+5	6.11740E+5	3.95000E+2
5.99746E+2	6.11792E+5	6.11816E+5	-2.40000E+1
6.00237E+2	6.12029E+5	6.11702E+5	3.27000E+2
6.00728E+2	6.12028E+5	6.12090E+5	-6.20000E+1
6.01218E+2	6.11909E+5	6.12096E+5	-1.87000E+2
6.01709E+2	6.12203E+5	6.11978E+5	2.25000E+2
6.02200E+2	6.11903E+5	6.11949E+5	-4.60000E+1
6.02690E+2	6.12200E+5	6.12044E+5	1.56000E+2
6.03181E+2	6.12337E+5	6.11808E+5	5.29000E+2
6.03671E+2	6.12774E+5	6.12153E+5	6.21000E+2
6.04162E+2	6.12666E+5	6.12194E+5	4.72000E+2
6.04652E+2	6.13228E+5	6.12016E+5	1.21200E+3
6.05143E+2	6.12718E+5	6.12119E+5	5.99000E+2
6.05633E+2	6.14017E+5	6.12266E+5	1.75100E+3
6.06123E+2	6.13065E+5	6.12119E+5	9.46000E+2
6.06614E+2	6.12833E+5	6.11929E+5	9.04000E+2
6.07104E+2	6.12626E+5	6.12257E+5	3.69000E+2
6.07594E+2	6.12302E+5	6.12144E+5	1.58000E+2
6.08084E+2	6.12504E+5	6.11841E+5	6.63000E+2
6.08574E+2	6.12435E+5	6.12385E+5	5.00000E+1
6.09064E+2	6.12257E+5	6.12058E+5	1.99000E+2
6.09554E+2	6.12496E+5	6.12236E+5	2.60000E+2
6.10044E+2	6.12696E+5	6.12148E+5	5.48000E+2
6.10534E+2	6.11995E+5	6.12118E+5	-1.23000E+2
6.11024E+2	6.12099E+5	6.11903E+5	1.96000E+2
6.11514E+2	6.11972E+5	6.11893E+5	7.90000E+1
6.12004E+2	6.12158E+5	6.12041E+5	1.17000E+2
6.12493E+2	6.12624E+5	6.12057E+5	5.67000E+2
6.12983E+2	6.12013E+5	6.12136E+5	-1.23000E+2
6.13473E+2	6.11908E+5	6.11830E+5	7.80000E+1
6.13962E+2	6.12078E+5	6.12157E+5	-7.90000E+1
6.14452E+2	6.12083E+5	6.11845E+5	2.38000E+2
6.14942E+2	6.12573E+5	6.12328E+5	2.45000E+2
6.15431E+2	6.12067E+5	6.12113E+5	-4.60000E+1
6.15920E+2	6.12625E+5	6.11701E+5	9.24000E+2
6.16410E+2	6.12345E+5	6.12178E+5	1.67000E+2
6.16899E+2	6.11861E+5	6.11710E+5	1.51000E+2
6.17388E+2	6.12120E+5	6.12226E+5	-1.06000E+2
6.17878E+2	6.11682E+5	6.12071E+5	-3.89000E+2
6.18367E+2	6.11867E+5	6.11625E+5	2.42000E+2
6.18856E+2	6.12067E+5	6.11763E+5	3.04000E+2
6.19345E+2	6.12492E+5	6.11597E+5	8.95000E+2
6.19834E+2	6.12911E+5	6.11793E+5	1.11800E+3
6.20323E+2	6.12366E+5	6.11782E+5	5.84000E+2
6.20812E+2	6.11756E+5	6.11903E+5	-1.47000E+2
6.21301E+2	6.11800E+5	6.11674E+5	1.26000E+2
6.21790E+2	6.12385E+5	6.11953E+5	4.32000E+2
6.22279E+2	6.12299E+5	6.11689E+5	6.10000E+2
6.22768E+2	6.11483E+5	6.11459E+5	2.40000E+1
6.23257E+2	6.11526E+5	6.11466E+5	6.00000E+1
6.23745E+2	6.12159E+5	6.11934E+5	2.25000E+2
6.24234E+2	6.11846E+5	6.11471E+5	3.75000E+2
6.24723E+2	6.11821E+5	6.11667E+5	1.54000E+2
6.25211E+2	6.12225E+5	6.11957E+5	2.68000E+2
6.25700E+2	6.11639E+5	6.11433E+5	2.06000E+2
6.26188E+2	6.11496E+5	6.11296E+5	2.00000E+2
6.26677E+2	6.11470E+5	6.11573E+5	-1.03000E+2
6.27165E+2	6.11427E+5	6.11334E+5	9.30000E+1
6.27653E+2	6.11818E+5	6.11212E+5	6.06000E+2
6.28142E+2	6.11444E+5	6.11220E+5	2.24000E+2
6.28630E+2	6.11292E+5	6.11342E+5	-5.00000E+1
6.29118E+2	6.11433E+5	6.11313E+5	1.20000E+2
6.29606E+2	6.12266E+5	6.11573E+5	6.93000E+2
6.30094E+2	6.11307E+5	6.11337E+5	-3.00000E+1
6.30582E+2	6.11149E+5	6.11450E+5	-3.01000E+2
6.31070E+2	6.11669E+5	6.11399E+5	2.70000E+2
6.31558E+2	6.11264E+5	6.11416E+5	-1.52000E+2
6.32046E+2	6.11309E+5	6.11162E+5	1.47000E+2
6.32534E+2	6.11567E+5	6.11013E+5	5.54000E+2
6.33022E+2	6.11222E+5	6.11308E+5	-8.60000E+1
6.33510E+2	6.11127E+5	6.11000E+5	1.27000E+2
6.33997E+2	6.11244E+5	6.11293E+5	-4.90000E+1
6.34485E+2	6.11287E+5	6.11394E+5	-1.07000E+2
6.34973E+2	6.11292E+5	6.10772E+5	5.20000E+2
6.35460E+2	6.12246E+5	6.11586E+5	6.60000E+2
6.35948E+2	6.10282E+5	6.10324E+5	-4.20000E+1
6.36435E+2	6.11264E+5	6.11108E+5	1.56000E+2
6.36922E+2	6.11228E+5	6.11102E+5	1.26000E+2
6.37410E+2	6.11115E+5	6.11159E+5	-4.40000E+1
6.37897E+2	6.11545E+5	6.11589E+5	-4.40000E+1
6.38384E+2	6.11285E+5	6.10972E+5	3.13000E+2
6.38872E+2	6.11162E+5	6.10909E+5	2.53000E+2
6.39359E+2	6.11575E+5	6.11022E+5	5.53000E+2
6.39846E+2	6.11398E+5	6.11181E+5	2.17000E+2
6.40333E+2	6.11898E+5	6.11497E+5	4.01000E+2
6.40820E+2	6.11239E+5	6.10960E+5	2.79000E+2
6.41307E+2	6.11906E+5	6.11307E+5	5.99000E+2
6.41794E+2	6.11228E+5	6.11140E+5	8.80000E+1
6.42280E+2	6.12101E+5	6.11744E+5	3.57000E+2
6.42767E+2	6.11856E+5	6.11388E+5	4.68000E+2
6.43254E+2	6.11491E+5	6.11428E+5	6.30000E+1
6.43741E+2	6.11558E+5	6.11740E+5	-1.82000E+2
6.44227E+2	6.11281E+5	6.13249E+5	-1.96800E+3
6.44714E+2	6.11894E+5	6.11806E+5	8.80000E+1
6.45200E+2	6.11594E+5	6.11594E+5	0.00000E+0
6.45687E+2	6.11417E+5	6.11608E+5	-1.91000E+2
6.46173E+2	6.11941E+5	6.11955E+5	-1.40000E+1
6.46659E+2	6.11236E+5	6.11569E+5	-3.33000E+2
6.47146E+2	6.11393E+5	6.11488E+5	-9.50000E+1
6.47632E+2	6.11587E+5	6.11479E+5	1.08000E+2
6.48118E+2	6.11464E+5	6.11642E+5	-1.78000E+2
6.48604E+2	6.11755E+5	6.11872E+5	-1.17000E+2
6.49090E+2	6.11466E+5	6.11713E+5	-2.47000E+2
6.49576E+2	6.11588E+5	6.11851E+5	-2.63000E+2
6.50062E+2	6.11588E+5	6.11626E+5	-3.80000E+1
6.50548E+2	6.11427E+5	6.11710E+5	-2.83000E+2
6.51034E+2	6.11900E+5	6.11707E+5	1.93000E+2
6.51520E+2	6.11172E+5	6.11371E+5	-1.99000E+2
6.52005E+2	6.11817E+5	6.11944E+5	-1.27000E+2
6.52491E+2	6.11745E+5	6.11866E+5	-1.21000E+2
6.52977E+2	6.11734E+5	6.11683E+5	5.10000E+1
6.53462E+2	6.11742E+5	6.11514E+5	2.28000E+2
6.53948E+2	6.11227E+5	6.10996E+5	2.31000E+2
6.54433E+2	6.11592E+5	6.11892E+5	-3.00000E+2
6.54919E+2	6.11644E+5	6.11504E+5	1.40000E+2
6.55404E+2	6.11697E+5	6.11761E+5	-6.40000E+1
6.55889E+2	6.12118E+5	6.11758E+5	3.60000E+2
6.56375E+2	6.11624E+5	6.11614E+5	1.00000E+1
6.56860E+2	6.11292E+5	6.11692E+5	-4.00000E+2
6.57345E+2	6.11728E+5	6.11699E+5	2.90000E+1
6.57830E+2	6.11696E+5	6.11791E+5	-9.50000E+1
6.58315E+2	6.11894E+5	6.11654E+5	2.40000E+2
6.58800E+2	6.11880E+5	6.11428E+5	4.52000E+2
6.59285E+2	6.11833E+5	6.11730E+5	1.03000E+2
6.59770E+2	6.11797E+5	6.12033E+5	-2.36000E+2
6.60254E+2	6.12030E+5	6.11518E+5	5.12000E+2
6.60739E+2	6.11629E+5	6.11728E+5	-9.90000E+1
6.61224E+2	6.11593E+5	6.11902E+5	-3.09000E+2
6.61708E+2	6.11847E+5	6.11960E+5	-1.13000E+2
6.62193E+2	6.11784E+5	6.11705E+5	7.90000E+1
6.62677E+2	6.12128E+5	6.12121E+5	7.00000E+0
6.63162E+2	6.12063E+5	6.12047E+5	1.60000E+1
6.63646E+2	6.12123E+5	6.12021E+5	1.02000E+2
6.64130E+2	6.12302E+5	6.12128E+5	1.74000E+2
6.64615E+2	6.12154E+5	6.12031E+5	1.23000E+2
6.65099E+2	6.12101E+5	6.12409E+5	-3.08000E+2
6.65583E+2	6.12196E+5	6.12458E+5	-2.62000E+2
6.66067E+2	6.12398E+5	6.12536E+5	-1.38000E+2
6.66551E+2	6.12837E+5	6.12800E+5	3.70000E+1
6.67035E+2	6.12548E+5	6.12668E+5	-1.20000E+2
6.67519E+2	6.13013E+5	6.13185E+5	-1.72000E+2
6.68002E+2	6.12875E+5	6.12563E+5	3.12000E+2
6.68486E+2	6.13017E+5	6.12839E+5	1.78000E+2
6.68970E+2	6.13143E+5	6.12778E+5	3.65000E+2
6.69453E+2	6.13161E+5	6.13147E+5	1.40000E+1
6.69937E+2	6.13112E+5	6.13067E+5	4.50000E+1
6.70420E+2	6.13022E+5	6.13377E+5	-3.55000E+2
6.70904E+2	6.13226E+5	6.13467E+5	-2.41000E+2
6.71387E+2	6.13329E+5	6.13253E+5	7.60000E+1
6.71871E+2	6.13623E+5	6.14855E+5	-1.23200E+3
6.72354E+2	6.13579E+5	6.13075E+5	5.04000E+2
6.72837E+2	6.13428E+5	6.13267E+5	1.61000E+2
6.73320E+2	6.14105E+5	6.13308E+5	7.97000E+2
6.73803E+2	6.14350E+5	6.13537E+5	8.13000E+2
6.74286E+2	6.13504E+5	6.13437E+5	6.70000E+1
6.74769E+2	6.13236E+5	6.13464E+5	-2.28000E+2
[AndorNewton]
[Detectors]
