LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 561.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]



[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
5.94345E+2	2.85228E+6	2.84936E+6	2.91900E+3
5.94836E+2	2.85180E+6	2.84847E+6	3.33100E+3
5.95327E+2	2.85283E+6	2.84938E+6	3.44500E+3
5.95818E+2	2.85302E+6	2.85055E+6	2.47100E+3
5.96310E+2	2.85462E+6	2.85347E+6	1.15500E+3
5.96801E+2	2.85617E+6	2.85269E+6	3.47100E+3
5.97292E+2	2.85588E+6	2.85319E+6	2.68900E+3
5.97783E+2	2.85565E+6	2.85589E+6	-2.46000E+2
5.98274E+2	2.85692E+6	2.85402E+6	2.89800E+3
5.98764E+2	2.85664E+6	2.85340E+6	3.24600E+3
5.99255E+2	2.85772E+6	2.85490E+6	2.81800E+3
5.99746E+2	2.85632E+6	2.85338E+6	2.93200E+3
6.00237E+2	2.85856E+6	2.85453E+6	4.03300E+3
6.00728E+2	2.85945E+6	2.85506E+6	4.39700E+3
6.01218E+2	2.86006E+6	2.85557E+6	4.49400E+3
6.01709E+2	2.86185E+6	2.85572E+6	6.13700E+3
6.02200E+2	2.86138E+6	2.85500E+6	6.37900E+3
6.02690E+2	2.86442E+6	2.85650E+6	7.92100E+3
6.03181E+2	2.86748E+6	2.85561E+6	1.18670E+4
6.03671E+2	2.86650E+6	2.85604E+6	1.04550E+4
6.04162E+2	2.86788E+6	2.85617E+6	1.17150E+4
6.04652E+2	2.86868E+6	2.85617E+6	1.25090E+4
6.05143E+2	2.86763E+6	2.85622E+6	1.14130E+4
6.05633E+2	2.86700E+6	2.85765E+6	9.35500E+3
6.06123E+2	2.86651E+6	2.85641E+6	1.01030E+4
6.06614E+2	2.86723E+6	2.85651E+6	1.07170E+4
6.07104E+2	2.86246E+6	2.85534E+6	7.12000E+3
6.07594E+2	2.86548E+6	2.85647E+6	9.00800E+3
6.08084E+2	2.86581E+6	2.85587E+6	9.94100E+3
6.08574E+2	2.86327E+6	2.85678E+6	6.48700E+3
6.09064E+2	2.86169E+6	2.85727E+6	4.42100E+3
6.09554E+2	2.85975E+6	2.85698E+6	2.77100E+3
6.10044E+2	2.85942E+6	2.85607E+6	3.35900E+3
6.10534E+2	2.86004E+6	2.85585E+6	4.18500E+3
6.11024E+2	2.86189E+6	2.85593E+6	5.96100E+3
6.11514E+2	2.85813E+6	2.85518E+6	2.95400E+3
6.12004E+2	2.85745E+6	2.85580E+6	1.65100E+3
6.12493E+2	2.85825E+6	2.85525E+6	2.99100E+3
6.12983E+2	2.85738E+6	2.85554E+6	1.83700E+3
6.13473E+2	2.85920E+6	2.85541E+6	3.79000E+3
6.13962E+2	2.85713E+6	2.85472E+6	2.41600E+3
6.14452E+2	2.85854E+6	2.85430E+6	4.24100E+3
6.14942E+2	2.85826E+6	2.85554E+6	2.71600E+3
6.15431E+2	2.85810E+6	2.85597E+6	2.12700E+3
6.15920E+2	2.85690E+6	2.85520E+6	1.70000E+3
6.16410E+2	2.85787E+6	2.85571E+6	2.16900E+3
6.16899E+2	2.85714E+6	2.85514E+6	2.00500E+3
6.17388E+2	2.85722E+6	2.85610E+6	1.11800E+3
6.17878E+2	2.85604E+6	2.85418E+6	1.86200E+3
6.18367E+2	2.85715E+6	2.85430E+6	2.84700E+3
6.18856E+2	2.85647E+6	2.85496E+6	1.51200E+3
6.19345E+2	2.85483E+6	2.85377E+6	1.06200E+3
6.19834E+2	2.85579E+6	2.85444E+6	1.34600E+3
6.20323E+2	2.85543E+6	2.85492E+6	5.13000E+2
6.20812E+2	2.85659E+6	2.85388E+6	2.70600E+3
6.21301E+2	2.85648E+6	2.85409E+6	2.38800E+3
6.21790E+2	2.85682E+6	2.85640E+6	4.26000E+2
6.22279E+2	2.85836E+6	2.85699E+6	1.36900E+3
6.22768E+2	2.85536E+6	2.85332E+6	2.04000E+3
6.23257E+2	2.85577E+6	2.85338E+6	2.39700E+3
6.23745E+2	2.85709E+6	2.85463E+6	2.45800E+3
6.24234E+2	2.85457E+6	2.85263E+6	1.93600E+3
6.24723E+2	2.85637E+6	2.85324E+6	3.13000E+3
6.25211E+2	2.85668E+6	2.85587E+6	8.18000E+2
6.25700E+2	2.85425E+6	2.85379E+6	4.57000E+2
6.26188E+2	2.85498E+6	2.85268E+6	2.30100E+3
6.26677E+2	2.85557E+6	2.85319E+6	2.38000E+3
