LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 561.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 15.35
Pictures taken: 7700
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
5.93854E+2	3.92521E+6	3.91765E+6	7.55900E+3
5.94345E+2	3.92344E+6	3.91793E+6	5.51000E+3
5.94836E+2	3.92362E+6	3.91723E+6	6.39500E+3
5.95327E+2	3.92628E+6	3.91700E+6	9.28000E+3
5.95818E+2	3.92622E+6	3.91898E+6	7.24300E+3
5.96310E+2	3.92838E+6	3.92137E+6	7.01300E+3
5.96801E+2	3.93045E+6	3.92279E+6	7.65900E+3
5.97292E+2	3.92801E+6	3.92300E+6	5.00200E+3
5.97783E+2	3.92794E+6	3.92323E+6	4.71000E+3
5.98274E+2	3.92721E+6	3.92429E+6	2.91600E+3
5.98764E+2	3.92820E+6	3.92410E+6	4.09500E+3
5.99255E+2	3.93005E+6	3.92549E+6	4.55500E+3
5.99746E+2	3.93069E+6	3.92331E+6	7.38100E+3
6.00237E+2	3.92880E+6	3.92445E+6	4.35900E+3
6.00728E+2	3.93095E+6	3.92564E+6	5.31500E+3
6.01218E+2	3.93413E+6	3.92774E+6	6.39800E+3
6.01709E+2	3.93504E+6	3.92673E+6	8.31100E+3
6.02200E+2	3.93689E+6	3.92694E+6	9.94900E+3
6.02690E+2	3.94125E+6	3.92734E+6	1.39130E+4
6.03181E+2	3.93638E+6	3.92623E+6	1.01510E+4
6.03671E+2	3.94316E+6	3.92827E+6	1.48910E+4
6.04162E+2	3.94761E+6	3.92809E+6	1.95190E+4
6.04652E+2	3.94872E+6	3.92759E+6	2.11230E+4
6.05143E+2	3.94573E+6	3.92817E+6	1.75640E+4
6.05633E+2	3.94801E+6	3.92844E+6	1.95670E+4
