LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 561.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 1.4
Pictures taken: 800
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref
5.69246E+2	4.08786E+5	4.08564E+5	2.22000E+2
5.69739E+2	4.08573E+5	4.08417E+5	1.56000E+2
5.70232E+2	4.08513E+5	4.08528E+5	-1.50000E+1
5.70725E+2	4.08531E+5	4.08350E+5	1.81000E+2
5.71218E+2	4.08477E+5	4.08428E+5	4.90000E+1
5.71711E+2	4.08476E+5	4.08169E+5	3.07000E+2
5.72203E+2	4.08412E+5	4.08167E+5	2.45000E+2
5.72696E+2	4.08402E+5	4.08172E+5	2.30000E+2
5.73189E+2	4.07855E+5	4.08053E+5	-1.98000E+2
5.73682E+2	4.08207E+5	4.08376E+5	-1.69000E+2
5.74174E+2	4.08191E+5	4.08160E+5	3.10000E+1
5.74667E+2	4.08154E+5	4.07984E+5	1.70000E+2
5.75160E+2	4.08393E+5	4.08037E+5	3.56000E+2
5.75652E+2	4.08112E+5	4.08106E+5	6.00000E+0
5.76145E+2	4.08153E+5	4.08102E+5	5.10000E+1
5.76637E+2	4.07995E+5	4.07950E+5	4.50000E+1
5.77130E+2	4.08215E+5	4.08118E+5	9.70000E+1
5.77622E+2	4.08169E+5	4.08130E+5	3.90000E+1
5.78115E+2	4.08377E+5	4.08588E+5	-2.11000E+2
5.78607E+2	4.08336E+5	4.08131E+5	2.05000E+2
5.79099E+2	4.07925E+5	4.07938E+5	-1.30000E+1
5.79592E+2	4.19025E+5	4.18908E+5	1.17000E+2
5.80084E+2	4.08631E+5	4.08225E+5	4.06000E+2
5.80576E+2	4.08635E+5	4.08216E+5	4.19000E+2
5.81068E+2	4.09116E+5	4.08239E+5	8.77000E+2
5.81560E+2	4.09992E+5	4.08279E+5	1.71300E+3
5.82053E+2	4.10601E+5	4.08025E+5	2.57600E+3
5.82545E+2	4.10487E+5	4.08083E+5	2.40400E+3
5.83037E+2	4.12661E+5	4.08086E+5	4.57500E+3
5.83529E+2	4.13231E+5	4.08172E+5	5.05900E+3
5.84021E+2	4.11991E+5	4.07713E+5	4.27800E+3
5.84513E+2	4.13928E+5	4.07886E+5	6.04200E+3
5.85005E+2	4.13436E+5	4.07784E+5	5.65200E+3
5.85497E+2	4.10218E+5	4.08063E+5	2.15500E+3
5.85989E+2	4.09628E+5	4.07931E+5	1.69700E+3
5.86480E+2	4.08888E+5	4.07627E+5	1.26100E+3
5.86972E+2	4.09740E+5	4.07673E+5	2.06700E+3
5.87464E+2	4.09474E+5	4.07531E+5	1.94300E+3
5.87956E+2	4.08384E+5	4.07423E+5	9.61000E+2
5.88447E+2	4.08443E+5	4.07609E+5	8.34000E+2
5.88939E+2	4.07970E+5	4.07601E+5	3.69000E+2
5.89431E+2	4.07769E+5	4.07461E+5	3.08000E+2
5.89922E+2	4.08014E+5	4.07498E+5	5.16000E+2
5.90414E+2	4.07933E+5	4.07515E+5	4.18000E+2
5.90905E+2	4.07780E+5	4.07259E+5	5.21000E+2
5.91397E+2	4.07688E+5	4.07405E+5	2.83000E+2
5.91888E+2	4.07709E+5	4.07080E+5	6.29000E+2
5.92380E+2	4.07930E+5	4.06879E+5	1.05100E+3
5.92871E+2	4.07629E+5	4.06716E+5	9.13000E+2
5.93362E+2	4.07454E+5	4.06852E+5	6.02000E+2
5.93854E+2	4.06749E+5	4.06905E+5	-1.56000E+2
5.94345E+2	4.07400E+5	4.06654E+5	7.46000E+2
5.94836E+2	4.08486E+5	4.06643E+5	1.84300E+3
5.95327E+2	4.07341E+5	4.06827E+5	5.14000E+2
5.95818E+2	4.07173E+5	4.07253E+5	-8.00000E+1
5.96310E+2	4.07756E+5	4.07072E+5	6.84000E+2
5.96801E+2	4.07423E+5	4.07372E+5	5.10000E+1
5.97292E+2	4.07619E+5	4.07328E+5	2.91000E+2
5.97783E+2	4.08144E+5	4.07335E+5	8.09000E+2
5.98274E+2	4.07997E+5	4.07403E+5	5.94000E+2
5.98764E+2	4.07742E+5	4.07480E+5	2.62000E+2
5.99255E+2	4.07628E+5	4.07609E+5	1.90000E+1
5.99746E+2	4.07732E+5	4.07420E+5	3.12000E+2
6.00237E+2	4.08035E+5	4.07484E+5	5.51000E+2
6.00728E+2	4.08688E+5	4.07592E+5	1.09600E+3
6.01218E+2	4.09032E+5	4.07612E+5	1.42000E+3
6.01709E+2	4.09124E+5	4.07667E+5	1.45700E+3
6.02200E+2	4.08984E+5	4.07495E+5	1.48900E+3
6.02690E+2	4.08839E+5	4.07952E+5	8.87000E+2
6.03181E+2	4.08832E+5	4.08065E+5	7.67000E+2
6.03671E+2	4.08397E+5	4.07884E+5	5.13000E+2
6.04162E+2	4.09122E+5	4.08071E+5	1.05100E+3
6.04652E+2	4.09561E+5	4.07810E+5	1.75100E+3
6.05143E+2	4.09866E+5	4.07742E+5	2.12400E+3
6.05633E+2	4.09295E+5	4.08054E+5	1.24100E+3
6.06123E+2	4.10232E+5	4.07965E+5	2.26700E+3
6.06614E+2	4.09806E+5	4.07808E+5	1.99800E+3
6.07104E+2	4.08375E+5	4.07782E+5	5.93000E+2
6.07594E+2	4.08964E+5	4.08019E+5	9.45000E+2
6.08084E+2	4.08518E+5	4.07847E+5	6.71000E+2
6.08574E+2	4.09330E+5	4.07970E+5	1.36000E+3
6.09064E+2	4.08527E+5	4.07783E+5	7.44000E+2
6.09554E+2	4.08807E+5	4.07957E+5	8.50000E+2
6.10044E+2	4.08545E+5	4.07964E+5	5.81000E+2
6.10534E+2	4.08861E+5	4.07487E+5	1.37400E+3
6.11024E+2	4.08728E+5	4.07631E+5	1.09700E+3
6.11514E+2	4.08099E+5	4.08000E+5	9.90000E+1
6.12004E+2	4.07911E+5	4.07658E+5	2.53000E+2
6.12493E+2	4.07872E+5	4.07828E+5	4.40000E+1
6.12983E+2	4.08405E+5	4.07664E+5	7.41000E+2
6.13473E+2	4.07908E+5	4.07677E+5	2.31000E+2
6.13962E+2	4.07743E+5	4.07625E+5	1.18000E+2
6.14452E+2	4.07825E+5	4.07916E+5	-9.10000E+1
6.14942E+2	4.08326E+5	4.07805E+5	5.21000E+2
6.15431E+2	4.09082E+5	4.07747E+5	1.33500E+3
6.15920E+2	4.07687E+5	4.07723E+5	-3.60000E+1
6.16410E+2	4.08100E+5	4.07692E+5	4.08000E+2
6.16899E+2	4.08395E+5	4.07763E+5	6.32000E+2
6.17388E+2	4.08055E+5	4.07807E+5	2.48000E+2
6.17878E+2	4.07542E+5	4.07376E+5	1.66000E+2
6.18367E+2	4.07958E+5	4.07770E+5	1.88000E+2
6.18856E+2	4.08146E+5	4.07678E+5	4.68000E+2
6.19345E+2	4.08506E+5	4.07577E+5	9.29000E+2
6.19834E+2	4.08446E+5	4.07697E+5	7.49000E+2
6.20323E+2	4.07905E+5	4.07491E+5	4.14000E+2
6.20812E+2	4.07992E+5	4.07525E+5	4.67000E+2
6.21301E+2	4.07773E+5	4.07500E+5	2.73000E+2
6.21790E+2	4.08252E+5	4.07961E+5	2.91000E+2
6.22279E+2	4.08298E+5	4.07865E+5	4.33000E+2
6.22768E+2	4.07819E+5	4.07516E+5	3.03000E+2
6.23257E+2	4.07573E+5	4.07639E+5	-6.60000E+1
6.23745E+2	4.08136E+5	4.07670E+5	4.66000E+2
6.24234E+2	4.08066E+5	4.07330E+5	7.36000E+2
6.24723E+2	4.07751E+5	4.07802E+5	-5.10000E+1
6.25211E+2	4.07638E+5	4.07835E+5	-1.97000E+2
6.25700E+2	4.07647E+5	4.07181E+5	4.66000E+2
6.26188E+2	4.07998E+5	4.07374E+5	6.24000E+2
6.26677E+2	4.08296E+5	4.07229E+5	1.06700E+3
6.27165E+2	4.07692E+5	4.07298E+5	3.94000E+2
6.27653E+2	4.07528E+5	4.07275E+5	2.53000E+2
6.28142E+2	4.07906E+5	4.07138E+5	7.68000E+2
6.28630E+2	4.08898E+5	4.07375E+5	1.52300E+3
6.29118E+2	4.07964E+5	4.07460E+5	5.04000E+2
6.29606E+2	4.07682E+5	4.07634E+5	4.80000E+1
6.30094E+2	4.07502E+5	4.07177E+5	3.25000E+2
6.30582E+2	4.07319E+5	4.07299E+5	2.00000E+1
6.31070E+2	4.07342E+5	4.07376E+5	-3.40000E+1
6.31558E+2	4.07390E+5	4.07165E+5	2.25000E+2
6.32046E+2	4.08227E+5	4.07250E+5	9.77000E+2
6.32534E+2	4.08049E+5	4.07171E+5	8.78000E+2
6.33022E+2	4.07379E+5	4.07169E+5	2.10000E+2
6.33510E+2	4.07436E+5	4.07087E+5	3.49000E+2
6.33997E+2	4.07438E+5	4.07066E+5	3.72000E+2
6.34485E+2	4.07328E+5	4.07398E+5	-7.00000E+1
6.34973E+2	4.07142E+5	4.07181E+5	-3.90000E+1
6.35460E+2	4.07617E+5	4.07438E+5	1.79000E+2
6.35948E+2	4.07037E+5	4.06804E+5	2.33000E+2
6.36435E+2	4.07528E+5	4.07229E+5	2.99000E+2
6.36922E+2	4.08101E+5	4.07197E+5	9.04000E+2
6.37410E+2	4.08557E+5	4.06996E+5	1.56100E+3
6.37897E+2	4.08267E+5	4.07682E+5	5.85000E+2
6.38384E+2	4.08277E+5	4.07123E+5	1.15400E+3
6.38872E+2	4.07119E+5	4.07062E+5	5.70000E+1
6.39359E+2	4.07245E+5	4.07237E+5	8.00000E+0
6.39846E+2	4.07286E+5	4.07109E+5	1.77000E+2
6.40333E+2	4.07944E+5	4.07344E+5	6.00000E+2
6.40820E+2	4.07263E+5	4.07059E+5	2.04000E+2
6.41307E+2	4.07382E+5	4.07331E+5	5.10000E+1
6.41794E+2	4.07162E+5	4.07211E+5	-4.90000E+1
6.42280E+2	4.07576E+5	4.07487E+5	8.90000E+1
6.42767E+2	4.07505E+5	4.07384E+5	1.21000E+2
6.43254E+2	4.07460E+5	4.07274E+5	1.86000E+2
6.43741E+2	4.07552E+5	4.07576E+5	-2.40000E+1
6.44227E+2	4.07582E+5	4.07294E+5	2.88000E+2
6.44714E+2	4.07439E+5	4.07381E+5	5.80000E+1
6.45200E+2	4.07731E+5	4.07616E+5	1.15000E+2
6.45687E+2	4.07919E+5	4.07628E+5	2.91000E+2
6.46173E+2	4.07764E+5	4.07491E+5	2.73000E+2
6.46659E+2	4.08199E+5	4.07769E+5	4.30000E+2
6.47146E+2	4.08059E+5	4.07777E+5	2.82000E+2
6.47632E+2	4.07498E+5	4.07919E+5	-4.21000E+2
6.48118E+2	4.07445E+5	4.07220E+5	2.25000E+2
6.48604E+2	4.07448E+5	4.07502E+5	-5.40000E+1
6.49090E+2	4.07465E+5	4.07377E+5	8.80000E+1
6.49576E+2	4.07626E+5	4.07455E+5	1.71000E+2
6.50062E+2	4.07474E+5	4.07341E+5	1.33000E+2
6.50548E+2	4.07555E+5	4.07573E+5	-1.80000E+1
6.51034E+2	4.07766E+5	4.07513E+5	2.53000E+2
6.51520E+2	4.07260E+5	4.07236E+5	2.40000E+1
6.52005E+2	4.07859E+5	4.07560E+5	2.99000E+2
6.52491E+2	4.07611E+5	4.07882E+5	-2.71000E+2
6.52977E+2	4.07859E+5	4.07483E+5	3.76000E+2
6.53462E+2	4.07452E+5	4.07351E+5	1.01000E+2
6.53948E+2	4.07153E+5	4.07275E+5	-1.22000E+2
6.54433E+2	4.07724E+5	4.07258E+5	4.66000E+2
6.54919E+2	4.08017E+5	4.07702E+5	3.15000E+2
6.55404E+2	4.07825E+5	4.07545E+5	2.80000E+2
6.55889E+2	4.07754E+5	4.07862E+5	-1.08000E+2
6.56375E+2	4.07490E+5	4.07343E+5	1.47000E+2
6.56860E+2	4.07398E+5	4.07539E+5	-1.41000E+2
6.57345E+2	4.07612E+5	4.07514E+5	9.80000E+1
6.57830E+2	4.07646E+5	4.07476E+5	1.70000E+2
6.58315E+2	4.07693E+5	4.07737E+5	-4.40000E+1
6.58800E+2	4.07705E+5	4.07706E+5	-1.00000E+0
6.59285E+2	4.07514E+5	4.07608E+5	-9.40000E+1
6.59770E+2	4.07695E+5	4.07626E+5	6.90000E+1
6.60254E+2	4.07621E+5	4.07402E+5	2.19000E+2
6.60739E+2	4.07477E+5	4.07326E+5	1.51000E+2
6.61224E+2	4.07624E+5	4.07522E+5	1.02000E+2
6.61708E+2	4.07814E+5	4.07666E+5	1.48000E+2
6.62193E+2	4.07705E+5	4.07606E+5	9.90000E+1
6.62677E+2	4.07808E+5	4.08059E+5	-2.51000E+2
6.63162E+2	4.08175E+5	4.07903E+5	2.72000E+2
6.63646E+2	4.08002E+5	4.07993E+5	9.00000E+0
6.64130E+2	4.07898E+5	4.08017E+5	-1.19000E+2
6.64615E+2	4.07788E+5	4.07657E+5	1.31000E+2
6.65099E+2	4.08123E+5	4.08234E+5	-1.11000E+2
6.65583E+2	4.08261E+5	4.07996E+5	2.65000E+2
6.66067E+2	4.08161E+5	4.08310E+5	-1.49000E+2
6.66551E+2	4.08173E+5	4.08046E+5	1.27000E+2
6.67035E+2	4.07948E+5	4.08116E+5	-1.68000E+2
6.67519E+2	4.08474E+5	4.08361E+5	1.13000E+2
6.68002E+2	4.08312E+5	4.08295E+5	1.70000E+1
6.68486E+2	4.08572E+5	4.08513E+5	5.90000E+1
6.68970E+2	4.08308E+5	4.08554E+5	-2.46000E+2
6.69453E+2	4.08417E+5	4.08432E+5	-1.50000E+1
6.69937E+2	4.08615E+5	4.08468E+5	1.47000E+2
6.70420E+2	4.08477E+5	4.08478E+5	-1.00000E+0
6.70904E+2	4.08646E+5	4.08539E+5	1.07000E+2
6.71387E+2	4.08683E+5	4.08775E+5	-9.20000E+1
6.71871E+2	4.08777E+5	4.08887E+5	-1.10000E+2
6.72354E+2	4.08531E+5	4.08720E+5	-1.89000E+2
6.72837E+2	4.08643E+5	4.08788E+5	-1.45000E+2
6.73320E+2	4.08894E+5	4.08723E+5	1.71000E+2
6.73803E+2	4.08799E+5	4.08973E+5	-1.74000E+2
6.74286E+2	4.08754E+5	4.08693E+5	6.10000E+1
6.74769E+2	4.08492E+5	4.08656E+5	-1.64000E+2
[AndorNewton]
[Detectors]
