LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 561.0 nm
Laser filter OD: 0.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 86.3667
Pictures taken: 42200
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref
5.69246E+2	2.15689E+7	2.15701E+7	-1.20900E+3
5.69739E+2	2.15580E+7	2.15575E+7	4.75000E+2
5.70232E+2	2.15678E+7	2.15665E+7	1.26300E+3
5.70725E+2	2.15556E+7	2.15541E+7	1.47700E+3
5.71218E+2	2.15586E+7	2.15587E+7	-1.11000E+2
5.71711E+2	2.15545E+7	2.15510E+7	3.47600E+3
5.72203E+2	2.15581E+7	2.15582E+7	-1.04000E+2
5.72696E+2	2.15679E+7	2.15657E+7	2.27700E+3
5.73189E+2	2.15447E+7	2.15411E+7	3.66800E+3
5.73682E+2	2.15493E+7	2.15429E+7	6.38600E+3
5.74174E+2	2.15475E+7	2.15393E+7	8.20800E+3
5.74667E+2	2.15402E+7	2.15331E+7	7.04700E+3
5.75160E+2	2.15452E+7	2.15393E+7	5.92200E+3
5.75652E+2	2.15492E+7	2.15434E+7	5.77100E+3
5.76145E+2	2.15445E+7	2.15399E+7	4.51500E+3
5.76637E+2	2.15440E+7	2.15384E+7	5.56500E+3
5.77130E+2	2.15505E+7	2.15405E+7	1.00500E+4
5.77622E+2	2.15555E+7	2.15442E+7	1.12890E+4
5.78115E+2	2.15707E+7	2.15561E+7	1.46930E+4
5.78607E+2	2.15610E+7	2.15467E+7	1.43170E+4
5.79099E+2	2.15580E+7	2.15440E+7	1.40200E+4
5.79592E+2	2.21374E+7	2.21115E+7	2.59030E+4
5.80084E+2	2.15812E+7	2.15520E+7	2.92970E+4
5.80576E+2	2.15755E+7	2.15428E+7	3.26820E+4
5.81068E+2	2.15939E+7	2.15483E+7	4.56180E+4
5.81560E+2	2.16078E+7	2.15492E+7	5.86020E+4
5.82053E+2	2.16393E+7	2.15459E+7	9.33380E+4
5.82545E+2	2.16841E+7	2.15441E+7	1.40006E+5
5.83037E+2	2.17574E+7	2.15441E+7	2.13310E+5
5.83529E+2	2.18171E+7	2.15434E+7	2.73656E+5
5.84021E+2	2.18276E+7	2.15286E+7	2.98991E+5
5.84513E+2	2.18330E+7	2.15365E+7	2.96499E+5
5.85005E+2	2.17903E+7	2.15257E+7	2.64565E+5
5.85497E+2	2.17649E+7	2.15292E+7	2.35678E+5
5.85989E+2	2.17137E+7	2.15311E+7	1.82602E+5
5.86480E+2	2.16680E+7	2.15214E+7	1.46573E+5
5.86972E+2	2.16418E+7	2.15184E+7	1.23423E+5
5.87464E+2	2.16089E+7	2.15134E+7	9.54450E+4
5.87956E+2	2.15837E+7	2.15098E+7	7.38140E+4
5.88447E+2	2.15768E+7	2.15160E+7	6.07920E+4
5.88939E+2	2.15665E+7	2.15128E+7	5.36830E+4
5.89431E+2	2.15924E+7	2.15416E+7	5.07330E+4
5.89922E+2	2.15517E+7	2.15036E+7	4.80750E+4
5.90414E+2	2.15439E+7	2.15022E+7	4.17090E+4
5.90905E+2	2.15405E+7	2.15048E+7	3.56310E+4
5.91397E+2	2.15396E+7	2.15007E+7	3.88650E+4
5.91888E+2	2.15440E+7	2.15006E+7	4.34330E+4
5.92380E+2	2.15280E+7	2.14848E+7	4.31710E+4
5.92871E+2	2.15229E+7	2.14727E+7	5.02710E+4
5.93362E+2	2.15168E+7	2.14769E+7	3.98890E+4
5.93854E+2	2.15142E+7	2.14736E+7	4.06250E+4
5.94345E+2	2.15195E+7	2.14725E+7	4.69890E+4
5.94836E+2	2.15200E+7	2.14722E+7	4.77770E+4
5.95327E+2	2.15157E+7	2.14735E+7	4.21610E+4
5.95818E+2	2.15246E+7	2.14830E+7	4.16560E+4
5.96310E+2	2.15333E+7	2.14967E+7	3.66010E+4
5.96801E+2	2.15374E+7	2.15044E+7	3.29620E+4
5.97292E+2	2.15352E+7	2.15059E+7	2.93170E+4
5.97783E+2	2.15359E+7	2.15078E+7	2.80050E+4
5.98274E+2	2.15398E+7	2.15117E+7	2.81590E+4
5.98764E+2	2.15385E+7	2.15138E+7	2.46850E+4
5.99255E+2	2.15484E+7	2.15211E+7	2.72280E+4
5.99746E+2	2.15462E+7	2.15091E+7	3.70880E+4
6.00237E+2	2.15505E+7	2.15121E+7	3.84470E+4
6.00728E+2	2.15628E+7	2.15191E+7	4.36190E+4
6.01218E+2	2.15739E+7	2.15260E+7	4.78920E+4
6.01709E+2	2.15793E+7	2.15234E+7	5.58940E+4
6.02200E+2	2.15873E+7	2.15222E+7	6.51280E+4
6.02690E+2	2.15951E+7	2.15274E+7	6.77100E+4
6.03181E+2	2.15947E+7	2.15218E+7	7.29360E+4
6.03671E+2	2.16164E+7	2.15304E+7	8.60130E+4
6.04162E+2	2.16365E+7	2.15305E+7	1.06038E+5
6.04652E+2	2.16409E+7	2.15329E+7	1.08006E+5
6.05143E+2	2.16438E+7	2.15334E+7	1.10389E+5
6.05633E+2	2.16444E+7	2.15363E+7	1.08122E+5
6.06123E+2	2.16370E+7	2.15332E+7	1.03825E+5
6.06614E+2	2.16229E+7	2.15284E+7	9.44860E+4
6.07104E+2	2.16103E+7	2.15258E+7	8.45180E+4
6.07594E+2	2.16168E+7	2.15322E+7	8.46310E+4
6.08084E+2	2.16011E+7	2.15291E+7	7.20470E+4
6.08574E+2	2.15983E+7	2.15354E+7	6.29430E+4
6.09064E+2	2.16005E+7	2.15325E+7	6.80620E+4
6.09554E+2	2.15998E+7	2.15337E+7	6.61280E+4
6.10044E+2	2.15781E+7	2.15319E+7	4.61930E+4
6.10534E+2	2.15674E+7	2.15229E+7	4.45310E+4
6.11024E+2	2.15667E+7	2.15272E+7	3.95170E+4
6.11514E+2	2.15696E+7	2.15308E+7	3.87990E+4
6.12004E+2	2.15647E+7	2.15295E+7	3.52950E+4
6.12493E+2	2.15647E+7	2.15289E+7	3.58500E+4
6.12983E+2	2.15549E+7	2.15213E+7	3.35840E+4
6.13473E+2	2.15524E+7	2.15209E+7	3.14760E+4
6.13962E+2	2.15504E+7	2.15225E+7	2.79030E+4
6.14452E+2	2.15509E+7	2.15197E+7	3.12440E+4
6.14942E+2	2.15557E+7	2.15255E+7	3.01250E+4
6.15431E+2	2.15583E+7	2.15272E+7	3.10400E+4
6.15920E+2	2.15488E+7	2.15241E+7	2.47230E+4
6.16410E+2	2.15597E+7	2.15289E+7	3.08020E+4
6.16899E+2	2.15456E+7	2.15194E+7	2.61890E+4
6.17388E+2	2.15505E+7	2.15256E+7	2.49340E+4
6.17878E+2	2.15424E+7	2.15148E+7	2.76230E+4
6.18367E+2	2.15363E+7	2.15156E+7	2.07430E+4
6.18856E+2	2.15392E+7	2.15171E+7	2.20630E+4
6.19345E+2	2.15306E+7	2.15126E+7	1.79800E+4
6.19834E+2	2.15420E+7	2.15192E+7	2.27500E+4
6.20323E+2	2.15361E+7	2.15119E+7	2.42140E+4
6.20812E+2	2.15403E+7	2.15118E+7	2.84700E+4
6.21301E+2	2.15343E+7	2.15141E+7	2.01980E+4
6.21790E+2	2.15431E+7	2.15224E+7	2.06670E+4
6.22279E+2	2.15551E+7	2.15321E+7	2.29830E+4
6.22768E+2	2.15304E+7	2.15095E+7	2.09240E+4
6.23257E+2	2.15375E+7	2.15138E+7	2.36740E+4
6.23745E+2	2.15435E+7	2.15193E+7	2.41990E+4
6.24234E+2	2.15263E+7	2.15025E+7	2.37180E+4
6.24723E+2	2.15331E+7	2.15107E+7	2.23680E+4
6.25211E+2	2.15474E+7	2.15212E+7	2.61370E+4
6.25700E+2	2.15323E+7	2.15062E+7	2.61030E+4
6.26188E+2	2.15320E+7	2.15065E+7	2.54980E+4
6.26677E+2	2.15335E+7	2.15059E+7	2.76630E+4
6.27165E+2	2.15328E+7	2.15065E+7	2.62950E+4
6.27653E+2	2.15283E+7	2.15031E+7	2.51320E+4
6.28142E+2	2.15299E+7	2.14991E+7	3.08120E+4
6.28630E+2	2.15290E+7	2.14991E+7	2.99450E+4
6.29118E+2	2.15268E+7	2.15028E+7	2.40190E+4
6.29606E+2	2.15333E+7	2.15056E+7	2.77200E+4
6.30094E+2	2.15196E+7	2.14991E+7	2.04520E+4
6.30582E+2	2.15267E+7	2.15018E+7	2.49400E+4
6.31070E+2	2.15332E+7	2.15062E+7	2.70400E+4
6.31558E+2	2.15184E+7	2.14968E+7	2.16070E+4
6.32046E+2	2.15327E+7	2.15143E+7	1.84220E+4
6.32534E+2	2.15152E+7	2.14980E+7	1.71620E+4
6.33022E+2	2.15136E+7	2.14946E+7	1.90000E+4
6.33510E+2	2.15101E+7	2.14891E+7	2.09990E+4
6.33997E+2	2.15190E+7	2.15039E+7	1.51070E+4
6.34485E+2	2.15169E+7	2.14956E+7	2.12370E+4
6.34973E+2	2.15115E+7	2.14912E+7	2.03310E+4
6.35460E+2	2.15318E+7	2.15063E+7	2.55190E+4
6.35948E+2	2.14865E+7	2.14637E+7	2.27670E+4
6.36435E+2	2.15157E+7	2.14955E+7	2.01860E+4
6.36922E+2	2.15175E+7	2.14914E+7	2.61380E+4
6.37410E+2	2.15154E+7	2.14898E+7	2.56290E+4
6.37897E+2	2.15300E+7	2.15077E+7	2.22560E+4
6.38384E+2	2.15140E+7	2.14955E+7	1.85140E+4
6.38872E+2	2.15002E+7	2.14805E+7	1.96490E+4
6.39359E+2	2.15072E+7	2.14899E+7	1.73130E+4
6.39846E+2	2.15135E+7	2.14978E+7	1.56570E+4
6.40333E+2	2.15232E+7	2.15064E+7	1.68770E+4
6.40820E+2	2.15111E+7	2.14927E+7	1.84090E+4
6.41307E+2	2.15177E+7	2.15002E+7	1.74850E+4
6.41794E+2	2.15080E+7	2.14927E+7	1.52740E+4
6.42280E+2	2.15285E+7	2.15129E+7	1.56190E+4
6.42767E+2	2.15242E+7	2.15056E+7	1.85360E+4
6.43254E+2	2.15199E+7	2.15034E+7	1.65270E+4
6.43741E+2	2.15221E+7	2.15087E+7	1.33790E+4
6.44227E+2	2.15195E+7	2.15071E+7	1.23710E+4
6.44714E+2	2.15264E+7	2.15101E+7	1.62520E+4
6.45200E+2	2.15259E+7	2.15115E+7	1.43510E+4
6.45687E+2	2.15231E+7	2.15074E+7	1.56980E+4
6.46173E+2	2.15335E+7	2.15181E+7	1.54830E+4
6.46659E+2	2.15212E+7	2.15043E+7	1.68720E+4
6.47146E+2	2.15156E+7	2.15035E+7	1.21870E+4
6.47632E+2	2.15220E+7	2.15100E+7	1.20560E+4
6.48118E+2	2.15189E+7	2.15043E+7	1.45640E+4
6.48604E+2	2.15229E+7	2.15150E+7	7.87600E+3
6.49090E+2	2.15189E+7	2.15055E+7	1.34670E+4
6.49576E+2	2.15256E+7	2.15158E+7	9.79900E+3
6.50062E+2	2.15223E+7	2.15142E+7	8.02000E+3
6.50548E+2	2.15229E+7	2.15128E+7	1.00730E+4
6.51034E+2	2.15282E+7	2.15173E+7	1.08840E+4
6.51520E+2	2.15101E+7	2.14966E+7	1.35380E+4
6.52005E+2	2.15269E+7	2.15157E+7	1.11690E+4
6.52491E+2	2.15240E+7	2.15147E+7	9.34400E+3
6.52977E+2	2.15195E+7	2.15100E+7	9.45300E+3
6.53462E+2	2.15194E+7	2.15121E+7	7.28300E+3
6.53948E+2	2.15043E+7	2.14961E+7	8.18900E+3
6.54433E+2	2.15227E+7	2.15128E+7	9.91300E+3
6.54919E+2	2.15236E+7	2.15123E+7	1.13150E+4
6.55404E+2	2.15259E+7	2.15190E+7	6.88100E+3
6.55889E+2	2.15263E+7	2.15211E+7	5.27900E+3
6.56375E+2	2.15043E+7	2.15038E+7	4.70000E+2
6.56860E+2	2.15091E+7	2.15101E+7	-9.92000E+2
6.57345E+2	2.15139E+7	2.15177E+7	-3.85500E+3
6.57830E+2	2.15106E+7	2.15112E+7	-5.54000E+2
6.58315E+2	2.15196E+7	2.15192E+7	3.76000E+2
6.58800E+2	2.15155E+7	2.15110E+7	4.46700E+3
6.59285E+2	2.15147E+7	2.15152E+7	-5.89000E+2
6.59770E+2	2.15179E+7	2.15166E+7	1.30600E+3
6.60254E+2	2.15109E+7	2.15118E+7	-9.44000E+2
6.60739E+2	2.15148E+7	2.15126E+7	2.25400E+3
6.61224E+2	2.15129E+7	2.15109E+7	1.90500E+3
6.61708E+2	2.15191E+7	2.15207E+7	-1.63700E+3
6.62193E+2	2.15179E+7	2.15222E+7	-4.24200E+3
6.62677E+2	2.15297E+7	2.15271E+7	2.62800E+3
6.63162E+2	2.15264E+7	2.15260E+7	4.36000E+2
6.63646E+2	2.15225E+7	2.15235E+7	-1.03400E+3
6.64130E+2	2.15308E+7	2.15321E+7	-1.22700E+3
6.64615E+2	2.15245E+7	2.15235E+7	1.01800E+3
6.65099E+2	2.15404E+7	2.15382E+7	2.21800E+3
6.65583E+2	2.15429E+7	2.15421E+7	8.52000E+2
6.66067E+2	2.15384E+7	2.15397E+7	-1.22800E+3
6.66551E+2	2.15467E+7	2.15465E+7	1.31000E+2
6.67035E+2	2.15423E+7	2.15431E+7	-8.29000E+2
6.67519E+2	2.15549E+7	2.15562E+7	-1.22100E+3
6.68002E+2	2.15528E+7	2.15535E+7	-6.80000E+2
6.68486E+2	2.15573E+7	2.15587E+7	-1.36800E+3
6.68970E+2	2.15564E+7	2.15548E+7	1.57000E+3
6.69453E+2	2.15580E+7	2.15613E+7	-3.28900E+3
6.69937E+2	2.15622E+7	2.15593E+7	2.88900E+3
6.70420E+2	2.15612E+7	2.15627E+7	-1.48500E+3
6.70904E+2	2.15668E+7	2.15696E+7	-2.85600E+3
6.71387E+2	2.15691E+7	2.15717E+7	-2.59600E+3
6.71871E+2	2.15748E+7	2.15757E+7	-9.23000E+2
6.72354E+2	2.15778E+7	2.15769E+7	8.71000E+2
6.72837E+2	2.15693E+7	2.15711E+7	-1.81200E+3
6.73320E+2	2.15718E+7	2.15704E+7	1.41700E+3
6.73803E+2	2.15711E+7	2.15727E+7	-1.60100E+3
6.74286E+2	2.15771E+7	2.15748E+7	2.28400E+3
6.74769E+2	2.15787E+7	2.15774E+7	1.25300E+3
[AndorNewton]
[Detectors]
