LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 580.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 2.2
Pictures taken: 1200
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
5.93854E+2	6.10177E+5	6.09742E+5	4.35000E+2
5.94345E+2	6.10012E+5	6.10008E+5	4.00000E+0
5.94836E+2	6.09982E+5	6.10008E+5	-2.60000E+1
5.95327E+2	6.09882E+5	6.09859E+5	2.30000E+1
5.95818E+2	6.10330E+5	6.10390E+5	-6.00000E+1
5.96310E+2	6.10778E+5	6.11088E+5	-3.10000E+2
5.96801E+2	6.10791E+5	6.10788E+5	3.00000E+0
5.97292E+2	6.11112E+5	6.10989E+5	1.23000E+2
5.97783E+2	6.10731E+5	6.10952E+5	-2.21000E+2
5.98274E+2	6.11284E+5	6.10731E+5	5.53000E+2
5.98764E+2	6.11250E+5	6.11105E+5	1.45000E+2
5.99255E+2	6.12359E+5	6.11220E+5	1.13900E+3
5.99746E+2	6.11679E+5	6.11197E+5	4.82000E+2
6.00237E+2	6.12930E+5	6.11183E+5	1.74700E+3
6.00728E+2	6.11745E+5	6.11110E+5	6.35000E+2
6.01218E+2	6.12201E+5	6.11316E+5	8.85000E+2
6.01709E+2	6.12210E+5	6.11416E+5	7.94000E+2
6.02200E+2	6.13133E+5	6.11848E+5	1.28500E+3
6.02690E+2	6.12606E+5	6.11983E+5	6.23000E+2
6.03181E+2	6.12684E+5	6.11676E+5	1.00800E+3
6.03671E+2	6.12828E+5	6.11974E+5	8.54000E+2
6.04162E+2	6.12621E+5	6.11748E+5	8.73000E+2
6.04652E+2	6.12484E+5	6.11721E+5	7.63000E+2
6.05143E+2	6.12704E+5	6.11829E+5	8.75000E+2
6.05633E+2	6.11850E+5	6.11932E+5	-8.20000E+1
6.06123E+2	6.12100E+5	6.11534E+5	5.66000E+2
6.06614E+2	6.12630E+5	6.11528E+5	1.10200E+3
6.07104E+2	6.11950E+5	6.11250E+5	7.00000E+2
6.07594E+2	6.12578E+5	6.11626E+5	9.52000E+2
6.08084E+2	6.11912E+5	6.11707E+5	2.05000E+2
6.08574E+2	6.11613E+5	6.11811E+5	-1.98000E+2
6.09064E+2	6.11953E+5	6.11676E+5	2.77000E+2
6.09554E+2	6.11767E+5	6.11443E+5	3.24000E+2
6.10044E+2	6.12379E+5	6.11944E+5	4.35000E+2
6.10534E+2	6.11664E+5	6.11448E+5	2.16000E+2
6.11024E+2	6.11525E+5	6.11513E+5	1.20000E+1
6.11514E+2	6.11705E+5	6.11429E+5	2.76000E+2
6.12004E+2	6.11439E+5	6.11696E+5	-2.57000E+2
6.12493E+2	6.11572E+5	6.11750E+5	-1.78000E+2
6.12983E+2	6.11688E+5	6.11500E+5	1.88000E+2
6.13473E+2	6.11335E+5	6.11490E+5	-1.55000E+2
6.13962E+2	6.11681E+5	6.11603E+5	7.80000E+1
6.14452E+2	6.11807E+5	6.11930E+5	-1.23000E+2
6.14942E+2	6.11698E+5	6.11745E+5	-4.70000E+1
6.15431E+2	6.11672E+5	6.11799E+5	-1.27000E+2
6.15920E+2	6.11186E+5	6.11436E+5	-2.50000E+2
6.16410E+2	6.11567E+5	6.11679E+5	-1.12000E+2
6.16899E+2	6.11573E+5	6.11319E+5	2.54000E+2
6.17388E+2	6.11863E+5	6.11313E+5	5.50000E+2
6.17878E+2	6.11338E+5	6.11176E+5	1.62000E+2
6.18367E+2	6.11139E+5	6.11708E+5	-5.69000E+2
6.18856E+2	6.11779E+5	6.11387E+5	3.92000E+2
6.19345E+2	6.11662E+5	6.11068E+5	5.94000E+2
6.19834E+2	6.11349E+5	6.11363E+5	-1.40000E+1
6.20323E+2	6.11012E+5	6.11294E+5	-2.82000E+2
6.20812E+2	6.11315E+5	6.11425E+5	-1.10000E+2
6.21301E+2	6.11917E+5	6.11345E+5	5.72000E+2
6.21790E+2	6.12259E+5	6.11492E+5	7.67000E+2
6.22279E+2	6.12143E+5	6.11895E+5	2.48000E+2
6.22768E+2	6.11077E+5	6.10945E+5	1.32000E+2
6.23257E+2	6.11321E+5	6.11240E+5	8.10000E+1
6.23745E+2	6.11658E+5	6.11415E+5	2.43000E+2
6.24234E+2	6.11204E+5	6.10818E+5	3.86000E+2
6.24723E+2	6.11335E+5	6.11043E+5	2.92000E+2
6.25211E+2	6.11619E+5	6.11640E+5	-2.10000E+1
6.25700E+2	6.11458E+5	6.11247E+5	2.11000E+2
6.26188E+2	6.11355E+5	6.10592E+5	7.63000E+2
6.26677E+2	6.11069E+5	6.11032E+5	3.70000E+1
6.27165E+2	6.11533E+5	6.11065E+5	4.68000E+2
6.27653E+2	6.11056E+5	6.10541E+5	5.15000E+2
6.28142E+2	6.10859E+5	6.10688E+5	1.71000E+2
6.28630E+2	6.11041E+5	6.10794E+5	2.47000E+2
6.29118E+2	6.11254E+5	6.10619E+5	6.35000E+2
6.29606E+2	6.11033E+5	6.11117E+5	-8.40000E+1
6.30094E+2	6.10654E+5	6.10667E+5	-1.30000E+1
6.30582E+2	6.10833E+5	6.10820E+5	1.30000E+1
6.31070E+2	6.11082E+5	6.11220E+5	-1.38000E+2
6.31558E+2	6.10737E+5	6.10776E+5	-3.90000E+1
6.32046E+2	6.11433E+5	6.10830E+5	6.03000E+2
6.32534E+2	6.11184E+5	6.10680E+5	5.04000E+2
6.33022E+2	6.10849E+5	6.10669E+5	1.80000E+2
6.33510E+2	6.10999E+5	6.10274E+5	7.25000E+2
6.33997E+2	6.11719E+5	6.11014E+5	7.05000E+2
6.34485E+2	6.10854E+5	6.10831E+5	2.30000E+1
6.34973E+2	6.10839E+5	6.10670E+5	1.69000E+2
6.35460E+2	6.10820E+5	6.11072E+5	-2.52000E+2
6.35948E+2	6.09749E+5	6.09758E+5	-9.00000E+0
6.36435E+2	6.11033E+5	6.10586E+5	4.47000E+2
6.36922E+2	6.10597E+5	6.10248E+5	3.49000E+2
6.37410E+2	6.10876E+5	6.10617E+5	2.59000E+2
6.37897E+2	6.11112E+5	6.11120E+5	-8.00000E+0
6.38384E+2	6.10751E+5	6.10578E+5	1.73000E+2
6.38872E+2	6.10341E+5	6.10309E+5	3.20000E+1
6.39359E+2	6.10638E+5	6.10289E+5	3.49000E+2
6.39846E+2	6.10969E+5	6.10820E+5	1.49000E+2
6.40333E+2	6.11118E+5	6.11049E+5	6.90000E+1
6.40820E+2	6.10747E+5	6.10681E+5	6.60000E+1
